Latitude,Longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,NDVI,NDVI_Class,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m
21.106891,79.109103,0.184053,0.210938,0.242255,0.311049,0.12391,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106902,79.110066,0.177192,0.202547,0.23312,0.282904,0.096347,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106912,79.111028,0.179874,0.207485,0.239921,0.292312,0.097831,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106923,79.11199,0.184289,0.214804,0.249184,0.313597,0.112809,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106934,79.112953,0.179608,0.212865,0.243163,0.302708,0.107569,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106945,79.113915,0.175719,0.203937,0.237063,0.292824,0.105086,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106955,79.114877,0.175677,0.206794,0.239212,0.288337,0.091978,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106966,79.11584,0.168604,0.19512,0.224789,0.272848,0.096934,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106977,79.116802,0.182655,0.211952,0.24967,0.307572,0.103523,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106987,79.117764,0.177506,0.204546,0.237604,0.288727,0.096451,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.106998,79.118727,0.167672,0.191926,0.219148,0.272363,0.108705,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.107009,79.119689,0.176707,0.202902,0.235415,0.29088,0.106399,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.107019,79.120651,0.177558,0.203379,0.235925,0.286681,0.097235,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10703,79.121614,0.17254,0.196385,0.226293,0.282445,0.109956,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.107041,79.122576,0.185056,0.217816,0.255161,0.339931,0.142454,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.107051,79.123539,0.174398,0.197627,0.222286,0.293311,0.133988,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.107062,79.124501,0.188082,0.215782,0.250541,0.300949,0.091093,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104119,78.948411,0.205661,0.223774,0.242215,0.341528,0.168627,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104131,78.949373,0.229817,0.25593,0.272484,0.354715,0.136686,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104142,78.950335,0.169488,0.202776,0.211416,0.373747,0.27919,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104154,78.951297,0.211685,0.238526,0.256219,0.342395,0.147711,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104165,78.95226,0.199179,0.230017,0.245087,0.364628,0.201658,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104177,78.953222,0.225632,0.250866,0.258861,0.375075,0.187118,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104189,78.954184,0.238788,0.26653,0.283422,0.354196,0.113577,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.1042,78.955146,0.184871,0.216697,0.22974,0.373614,0.244937,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104212,78.956109,0.212656,0.240321,0.254491,0.359721,0.177591,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104223,78.957071,0.236669,0.259107,0.276684,0.364906,0.139338,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104235,78.958033,0.237783,0.2639,0.28521,0.351233,0.106083,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104247,78.958995,0.222482,0.244222,0.262518,0.3364,0.122892,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104258,78.959958,0.206008,0.229477,0.243485,0.333094,0.159115,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10427,78.96092,0.208506,0.22701,0.24119,0.310615,0.125137,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104281,78.961882,0.199572,0.21781,0.231141,0.305499,0.134389,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104293,78.962844,0.206178,0.225297,0.241118,0.322547,0.145388,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104305,78.963807,0.206188,0.226785,0.240315,0.327703,0.153555,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104316,78.964769,0.205388,0.225702,0.242563,0.319618,0.136322,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104328,78.965731,0.226844,0.243666,0.259312,0.320929,0.106695,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104339,78.966693,0.19977,0.223993,0.240164,0.319353,0.140487,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104351,78.967656,0.199471,0.223318,0.236535,0.319163,0.147362,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104362,78.968618,0.234696,0.257511,0.279064,0.337986,0.099433,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104374,78.96958,0.230126,0.25118,0.272914,0.327671,0.094448,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104385,78.970542,0.221595,0.247075,0.264938,0.340325,0.129159,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104397,78.971505,0.221305,0.247831,0.268599,0.330903,0.109707,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104408,78.972467,0.234745,0.267834,0.291872,0.379822,0.14025,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10442,78.973429,0.236749,0.264932,0.285363,0.358042,0.115807,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104431,78.974391,0.210621,0.234217,0.248192,0.342505,0.163477,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104443,78.975354,0.225136,0.251576,0.270644,0.335964,0.110221,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104454,78.976316,0.205239,0.227439,0.246099,0.306066,0.10982,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104466,78.977278,0.216323,0.243004,0.263752,0.335458,0.123441,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104477,78.978241,0.226006,0.253481,0.275854,0.335332,0.098748,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104489,78.979203,0.220697,0.247097,0.268327,0.334354,0.11103,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.1045,78.980165,0.204759,0.230392,0.248836,0.323801,0.132623,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104512,78.981127,0.176772,0.209891,0.219856,0.363757,0.247981,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104523,78.98209,0.214307,0.241492,0.259812,0.336896,0.132091,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104535,78.983052,0.239607,0.264154,0.286316,0.345266,0.09453,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104546,78.984014,0.218314,0.24341,0.263126,0.319315,0.099087,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104558,78.984976,0.212885,0.23653,0.258118,0.316664,0.105594,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104569,78.985939,0.211411,0.231677,0.251687,0.303429,0.094394,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10458,78.986901,0.204459,0.228104,0.245733,0.319703,0.134211,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104592,78.987863,0.201952,0.229282,0.248171,0.332117,0.144203,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104603,78.988825,0.215603,0.241733,0.264731,0.334211,0.116424,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104615,78.989788,0.214444,0.24001,0.258034,0.339476,0.137115,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104626,78.99075,0.220601,0.248601,0.264741,0.356296,0.150133,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104637,78.991712,0.231466,0.258131,0.280903,0.34879,0.109997,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104649,78.992675,0.219779,0.248191,0.269851,0.345826,0.124646,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10466,78.993637,0.210453,0.231706,0.252374,0.296054,0.079807,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104672,78.994599,0.239754,0.264864,0.287724,0.33551,0.078814,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104683,78.995561,0.213309,0.24326,0.260888,0.33723,0.129509,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104694,78.996524,0.234985,0.261485,0.281667,0.334451,0.086994,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104706,78.997486,0.221306,0.249919,0.269261,0.334146,0.108577,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104717,78.998448,0.221097,0.248309,0.267012,0.332372,0.110637,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104729,78.999411,0.236771,0.264914,0.283052,0.348382,0.106254,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10474,79.000373,0.23123,0.259234,0.281198,0.343738,0.101578,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104751,79.001335,0.212328,0.242604,0.261206,0.352362,0.151639,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104763,79.002297,0.223187,0.253775,0.275922,0.35024,0.121352,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104774,79.00326,0.200624,0.230711,0.248665,0.346124,0.166701,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104785,79.004222,0.192519,0.225028,0.247014,0.358008,0.182699,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104797,79.005184,0.215318,0.244765,0.269196,0.347243,0.127986,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104808,79.006147,0.231637,0.257481,0.281746,0.332876,0.084719,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104819,79.007109,0.227708,0.258597,0.276656,0.352673,0.122911,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104831,79.008071,0.237814,0.259343,0.279274,0.339988,0.098203,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104842,79.009033,0.256423,0.286678,0.309052,0.354122,0.06889,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104853,79.009996,0.2495,0.275801,0.297411,0.344797,0.073999,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104864,79.010958,0.239319,0.268541,0.291272,0.362196,0.110882,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104876,79.01192,0.222861,0.251884,0.27022,0.349613,0.129773,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104887,79.012883,0.228249,0.254484,0.276407,0.342048,0.107762,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104898,79.013845,0.21988,0.244527,0.265951,0.349506,0.138476,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10491,79.014807,0.172729,0.198474,0.213829,0.313944,0.189725,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104921,79.015769,0.216832,0.2375,0.259758,0.318763,0.10299,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104932,79.016732,0.221284,0.247043,0.26991,0.345338,0.124386,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104943,79.017694,0.193799,0.221465,0.239839,0.343473,0.18024,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104955,79.018656,0.194944,0.225197,0.245702,0.364502,0.194386,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104966,79.019619,0.1556,0.190704,0.222062,0.375056,0.256451,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104977,79.020581,0.14398,0.182037,0.195025,0.435425,0.379633,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.104988,79.021543,0.17308,0.210045,0.24472,0.404176,0.243026,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105,79.022505,0.211162,0.243539,0.270971,0.359578,0.141272,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105011,79.023468,0.217334,0.244917,0.274235,0.352441,0.126759,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105022,79.02443,0.227352,0.258989,0.287682,0.362901,0.115188,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105033,79.025392,0.196695,0.227178,0.271652,0.364482,0.142574,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105044,79.026355,0.227076,0.255789,0.283067,0.381111,0.148415,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105056,79.027317,0.187826,0.220955,0.262422,0.381638,0.18565,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105067,79.028279,0.183656,0.217968,0.259581,0.369519,0.174908,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105078,79.029242,0.218399,0.244544,0.274567,0.343783,0.11352,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105089,79.030204,0.204774,0.238466,0.275422,0.363799,0.13958,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.1051,79.031166,0.183062,0.21359,0.249321,0.354475,0.176423,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105112,79.032128,0.198152,0.229129,0.266269,0.350095,0.137135,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105123,79.033091,0.20367,0.234084,0.263182,0.36377,0.162401,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105134,79.034053,0.209052,0.246032,0.284735,0.375862,0.139023,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105145,79.035015,0.197566,0.232522,0.265936,0.352532,0.14223,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105156,79.035978,0.201991,0.234332,0.26172,0.365362,0.169327,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105167,79.03694,0.180386,0.214331,0.248478,0.346932,0.166874,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105178,79.037902,0.184014,0.222769,0.25793,0.364106,0.171036,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10519,79.038865,0.194546,0.231501,0.260117,0.360308,0.157965,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105201,79.039827,0.192126,0.225389,0.259737,0.352416,0.150825,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105212,79.040789,0.212278,0.244838,0.270438,0.364597,0.150522,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105223,79.041751,0.23066,0.258404,0.286179,0.387198,0.151171,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105234,79.042714,0.236215,0.258479,0.285025,0.375187,0.136057,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105245,79.043676,0.207851,0.233339,0.257824,0.370613,0.184358,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105256,79.044638,0.191837,0.227729,0.272823,0.366914,0.146954,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105267,79.045601,0.201377,0.243592,0.28671,0.364292,0.119022,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105278,79.046563,0.195997,0.238114,0.272048,0.395528,0.18644,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10529,79.047525,0.175764,0.212349,0.243586,0.340271,0.163259,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105301,79.048488,0.178049,0.209516,0.243734,0.301052,0.105447,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105312,79.04945,0.176726,0.211194,0.247767,0.310984,0.111959,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105323,79.050412,0.185165,0.218142,0.251597,0.329864,0.13315,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105334,79.051375,0.19601,0.218004,0.243347,0.324474,0.142183,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105345,79.052337,0.196002,0.228069,0.258551,0.379371,0.188412,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105356,79.053299,0.178006,0.207647,0.241234,0.303797,0.114448,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105367,79.054262,0.197824,0.222642,0.255184,0.326943,0.123152,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105378,79.055224,0.193628,0.211614,0.235042,0.287385,0.097067,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105389,79.056186,0.174059,0.201427,0.234442,0.294626,0.111647,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.1054,79.057149,0.167812,0.197325,0.228041,0.272077,0.088776,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105411,79.058111,0.18478,0.21429,0.248001,0.304431,0.101327,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105422,79.059073,0.206199,0.234217,0.274194,0.338892,0.104941,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105433,79.060035,0.203263,0.233246,0.261353,0.306695,0.079764,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105444,79.060998,0.228259,0.253324,0.279641,0.313837,0.060234,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105455,79.06196,0.175123,0.21071,0.243984,0.292714,0.090688,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105466,79.062922,0.175031,0.208966,0.241344,0.297743,0.104721,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105477,79.063885,0.178977,0.211356,0.244904,0.300102,0.101127,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105488,79.064847,0.179338,0.213167,0.248192,0.299048,0.092895,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105499,79.065809,0.179826,0.214643,0.249933,0.297099,0.086243,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10551,79.066772,0.176596,0.206816,0.242571,0.283398,0.077566,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105521,79.067734,0.175514,0.201572,0.233848,0.277273,0.085001,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105532,79.068696,0.17614,0.206397,0.233928,0.361653,0.21311,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105543,79.069659,0.225077,0.25461,0.287605,0.383253,0.144301,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105554,79.070621,0.213512,0.238342,0.264498,0.338023,0.123746,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105565,79.071583,0.204543,0.230734,0.256883,0.313711,0.100293,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105576,79.072546,0.168642,0.196206,0.210608,0.329889,0.211523,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105587,79.073508,0.164735,0.187558,0.212855,0.293293,0.154516,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105598,79.07447,0.169436,0.190661,0.218545,0.267766,0.100882,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105609,79.075433,0.177535,0.201634,0.228056,0.271362,0.086381,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10562,79.076395,0.174013,0.196452,0.223107,0.260443,0.077188,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105631,79.077357,0.173546,0.198826,0.228574,0.273605,0.089814,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105642,79.07832,0.181757,0.209139,0.242959,0.308616,0.117355,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105652,79.079282,0.189498,0.219565,0.257608,0.320024,0.106959,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105663,79.080244,0.179275,0.209329,0.245207,0.31313,0.120865,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105674,79.081207,0.172757,0.198549,0.22911,0.277772,0.095953,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105685,79.082169,0.177625,0.204064,0.234878,0.286386,0.098493,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105696,79.083131,0.18101,0.210081,0.241145,0.303489,0.114451,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105707,79.084094,0.176435,0.203432,0.232709,0.288667,0.107195,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105718,79.085056,0.175943,0.201661,0.230114,0.277147,0.092798,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105729,79.086018,0.17608,0.202238,0.231405,0.282214,0.098773,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105739,79.086981,0.17336,0.196275,0.225773,0.274908,0.097862,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10575,79.087943,0.183986,0.215734,0.249687,0.313451,0.113178,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105761,79.088905,0.18443,0.217248,0.251216,0.313425,0.109711,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105772,79.089868,0.181625,0.211312,0.241934,0.288512,0.087814,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105783,79.09083,0.175616,0.204087,0.233488,0.27958,0.089792,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105794,79.091792,0.174526,0.201987,0.233659,0.281539,0.093359,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105805,79.092755,0.175701,0.203577,0.233727,0.278683,0.087962,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105815,79.093717,0.177264,0.205125,0.235056,0.284833,0.095453,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105826,79.094679,0.181626,0.21259,0.243612,0.290007,0.086756,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105837,79.095642,0.176405,0.205276,0.236485,0.283689,0.090654,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105848,79.096604,0.178454,0.205871,0.236886,0.284905,0.091949,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105859,79.097566,0.190719,0.223506,0.262196,0.333534,0.119989,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105869,79.098529,0.180762,0.20968,0.234989,0.341632,0.188247,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.10588,79.099491,0.189772,0.216343,0.245589,0.312087,0.120555,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105891,79.100453,0.185698,0.213701,0.245639,0.310855,0.117402,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105902,79.101416,0.184721,0.214092,0.243361,0.319318,0.134055,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.105913,79.102378,0.178477,0.202994,0.233356,0.296002,0.117994,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
