Latitude,Longitude,NDVI_Mean,Green_Cover_Percent,Green_Cover_Area_m2,Green_Cover_Area_ha,Green_Cover_Class,B04_Red_Mean,B08_NIR_Mean,NDVI_Threshold,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m,Data_Source
21.112302,79.029146,0.146268,7.0,700.0,0.07,Low Green Cover,0.27202,0.36405,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112313,79.030108,0.113276,0.0,0.0,0.0,No Green Cover,0.291253,0.364594,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112324,79.031071,0.165343,6.0,600.0,0.06,Low Green Cover,0.279064,0.386161,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112336,79.032033,0.165933,2.0,200.0,0.02,Low Green Cover,0.281084,0.391158,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112347,79.032996,0.154479,0.0,0.0,0.0,No Green Cover,0.236524,0.322959,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112358,79.033958,0.132618,0.0,0.0,0.0,No Green Cover,0.258077,0.337178,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112369,79.03492,0.138178,0.0,0.0,0.0,No Green Cover,0.296906,0.392002,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11238,79.035883,0.170082,1.0,100.0,0.01,Low Green Cover,0.283705,0.398684,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112391,79.036845,0.160715,0.0,0.0,0.0,No Green Cover,0.289395,0.400045,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112403,79.037807,0.147673,0.0,0.0,0.0,No Green Cover,0.273181,0.366346,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112414,79.03877,0.145375,0.0,0.0,0.0,No Green Cover,0.258587,0.347029,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112425,79.039732,0.138397,0.0,0.0,0.0,No Green Cover,0.285225,0.376842,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112436,79.040694,0.101617,0.0,0.0,0.0,No Green Cover,0.284263,0.34793,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112447,79.041657,0.123595,0.0,0.0,0.0,No Green Cover,0.336455,0.420637,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112458,79.042619,0.139949,1.0,100.0,0.01,Low Green Cover,0.25531,0.33758,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112469,79.043581,0.192461,2.0,200.0,0.02,Low Green Cover,0.244906,0.361202,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112481,79.044544,0.127622,0.0,0.0,0.0,No Green Cover,0.291557,0.375295,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112492,79.045506,0.111703,0.0,0.0,0.0,No Green Cover,0.279319,0.35022,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112503,79.046468,0.09238,0.0,0.0,0.0,No Green Cover,0.242156,0.29119,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112514,79.047431,0.094225,0.0,0.0,0.0,No Green Cover,0.243766,0.294389,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112525,79.048393,0.116024,2.0,200.0,0.02,Low Green Cover,0.24547,0.312413,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112536,79.049356,0.151318,6.0,600.0,0.06,Low Green Cover,0.253319,0.346149,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112547,79.050318,0.117425,0.0,0.0,0.0,No Green Cover,0.252133,0.319979,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112558,79.05128,0.083497,0.0,0.0,0.0,No Green Cover,0.25641,0.303117,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112569,79.052243,0.136107,1.0,100.0,0.01,Low Green Cover,0.264564,0.348042,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11258,79.053205,0.112601,0.0,0.0,0.0,No Green Cover,0.285163,0.357249,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112591,79.054167,0.098593,0.0,0.0,0.0,No Green Cover,0.275903,0.336049,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112602,79.05513,0.104415,1.0,100.0,0.01,Low Green Cover,0.278015,0.343342,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112613,79.056092,0.131067,8.0,800.0,0.08,Low Green Cover,0.228089,0.3009,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112624,79.057054,0.119456,0.0,0.0,0.0,No Green Cover,0.248085,0.315502,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112635,79.058017,0.113936,0.0,0.0,0.0,No Green Cover,0.277225,0.348725,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112646,79.058979,0.183256,14.0,1400.0,0.14,Low Green Cover,0.257915,0.374835,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112657,79.059942,0.18349,12.0,1200.0,0.12,Low Green Cover,0.232545,0.339448,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112669,79.060904,0.150372,5.0,500.0,0.05,Low Green Cover,0.239131,0.324658,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11268,79.061866,0.307668,52.0,5200.0,0.52,High Green Cover,0.205837,0.389136,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112691,79.062829,0.228379,22.0,2200.0,0.22,Low Green Cover,0.211408,0.336831,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112702,79.063791,0.107452,0.0,0.0,0.0,No Green Cover,0.231803,0.288047,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112713,79.064753,0.0947,0.0,0.0,0.0,No Green Cover,0.236411,0.286023,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112724,79.065716,0.0975,0.0,0.0,0.0,No Green Cover,0.243506,0.296372,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112734,79.066678,0.159809,0.0,0.0,0.0,No Green Cover,0.256556,0.356467,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112745,79.06764,0.13432,0.0,0.0,0.0,No Green Cover,0.258068,0.340414,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112756,79.068603,0.114997,0.0,0.0,0.0,No Green Cover,0.246739,0.311456,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112767,79.069565,0.132002,0.0,0.0,0.0,No Green Cover,0.278064,0.363518,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112778,79.070528,0.124651,0.0,0.0,0.0,No Green Cover,0.258093,0.33244,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112789,79.07149,0.097506,0.0,0.0,0.0,No Green Cover,0.232771,0.283621,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.1128,79.072452,0.12002,0.0,0.0,0.0,No Green Cover,0.258511,0.329904,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112811,79.073415,0.115595,0.0,0.0,0.0,No Green Cover,0.25719,0.324575,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112822,79.074377,0.106846,0.0,0.0,0.0,No Green Cover,0.253312,0.314146,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112833,79.075339,0.105832,0.0,0.0,0.0,No Green Cover,0.238883,0.296103,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112844,79.076302,0.115385,0.0,0.0,0.0,No Green Cover,0.236162,0.297723,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112855,79.077264,0.124342,0.0,0.0,0.0,No Green Cover,0.252728,0.324767,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112866,79.078227,0.101779,0.0,0.0,0.0,No Green Cover,0.242181,0.297302,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112877,79.079189,0.091081,0.0,0.0,0.0,No Green Cover,0.235171,0.282312,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112888,79.080151,0.093375,0.0,0.0,0.0,No Green Cover,0.235407,0.283996,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112899,79.081114,0.092812,0.0,0.0,0.0,No Green Cover,0.237025,0.285849,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112909,79.082076,0.137623,0.0,0.0,0.0,No Green Cover,0.269311,0.355486,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11292,79.083039,0.157152,0.0,0.0,0.0,No Green Cover,0.255305,0.350663,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112931,79.084001,0.158511,0.0,0.0,0.0,No Green Cover,0.246204,0.338541,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112942,79.084963,0.154203,0.0,0.0,0.0,No Green Cover,0.252056,0.343322,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112953,79.085926,0.141178,0.0,0.0,0.0,No Green Cover,0.26207,0.349066,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112964,79.086888,0.108119,0.0,0.0,0.0,No Green Cover,0.239726,0.298157,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112975,79.08785,0.094463,0.0,0.0,0.0,No Green Cover,0.237857,0.287497,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112986,79.088813,0.088611,0.0,0.0,0.0,No Green Cover,0.23609,0.282004,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.112996,79.089775,0.089168,0.0,0.0,0.0,No Green Cover,0.240735,0.28788,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113007,79.090738,0.089844,0.0,0.0,0.0,No Green Cover,0.243869,0.292031,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113018,79.0917,0.092266,0.0,0.0,0.0,No Green Cover,0.240744,0.289668,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113029,79.092662,0.094942,0.0,0.0,0.0,No Green Cover,0.236541,0.286171,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11304,79.093625,0.088775,0.0,0.0,0.0,No Green Cover,0.243315,0.290759,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113051,79.094587,0.08776,0.0,0.0,0.0,No Green Cover,0.239697,0.285832,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113061,79.09555,0.088922,0.0,0.0,0.0,No Green Cover,0.242084,0.289348,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113072,79.096512,0.099394,0.0,0.0,0.0,No Green Cover,0.239149,0.292021,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113083,79.097474,0.139455,0.0,0.0,0.0,No Green Cover,0.232251,0.308047,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113094,79.098437,0.114715,0.0,0.0,0.0,No Green Cover,0.221397,0.278472,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113105,79.099399,0.232519,36.0,3600.0,0.36,Moderate Green Cover,0.219937,0.356772,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113115,79.100361,0.102487,2.0,200.0,0.02,Low Green Cover,0.235439,0.290409,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113126,79.101324,0.15584,8.0,800.0,0.08,Low Green Cover,0.229105,0.315993,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113137,79.102286,0.132185,0.0,0.0,0.0,No Green Cover,0.246796,0.32325,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113148,79.103249,0.113858,0.0,0.0,0.0,No Green Cover,0.232716,0.29307,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113159,79.104211,0.179473,16.0,1600.0,0.16,Low Green Cover,0.22792,0.330515,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113169,79.105173,0.093773,0.0,0.0,0.0,No Green Cover,0.229403,0.27699,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11318,79.106136,0.097291,0.0,0.0,0.0,No Green Cover,0.232801,0.283447,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113191,79.107098,0.125298,0.0,0.0,0.0,No Green Cover,0.22357,0.287762,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113202,79.108061,0.087766,0.0,0.0,0.0,No Green Cover,0.220268,0.262839,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113212,79.109023,0.080825,0.0,0.0,0.0,No Green Cover,0.222204,0.261326,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113223,79.109985,0.086075,0.0,0.0,0.0,No Green Cover,0.227004,0.269778,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113234,79.110948,0.080603,0.0,0.0,0.0,No Green Cover,0.225529,0.265108,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113245,79.11191,0.078746,0.0,0.0,0.0,No Green Cover,0.220016,0.257616,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113255,79.112873,0.113902,0.0,0.0,0.0,No Green Cover,0.232047,0.292541,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113266,79.113835,0.143211,5.0,500.0,0.05,Low Green Cover,0.218035,0.29228,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113277,79.114797,0.127064,0.0,0.0,0.0,No Green Cover,0.212169,0.274442,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113287,79.11576,0.09764,0.0,0.0,0.0,No Green Cover,0.236439,0.287966,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113298,79.116722,0.103414,0.0,0.0,0.0,No Green Cover,0.23406,0.288397,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113309,79.117685,0.096068,0.0,0.0,0.0,No Green Cover,0.220283,0.267462,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113319,79.118647,0.113303,7.0,700.0,0.07,Low Green Cover,0.205631,0.261022,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11333,79.119609,0.146501,14.0,1400.0,0.14,Low Green Cover,0.221583,0.303237,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113341,79.120572,0.090217,0.0,0.0,0.0,No Green Cover,0.234848,0.281547,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113351,79.121534,0.093238,0.0,0.0,0.0,No Green Cover,0.22701,0.274003,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113362,79.122497,0.104616,0.0,0.0,0.0,No Green Cover,0.326058,0.404195,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113373,79.123459,0.104948,0.0,0.0,0.0,No Green Cover,0.255863,0.316515,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.113383,79.124421,0.088472,0.0,0.0,0.0,No Green Cover,0.220644,0.263584,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11044,78.948324,0.135968,2.0,200.0,0.02,Low Green Cover,0.265191,0.347224,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110451,78.949286,0.19539,16.0,1600.0,0.16,Low Green Cover,0.254281,0.371817,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110463,78.950248,0.175349,22.0,2200.0,0.22,Low Green Cover,0.228183,0.32339,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110475,78.951211,0.175218,19.0,1900.0,0.19,Low Green Cover,0.245782,0.346394,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110486,78.952173,0.212522,16.0,1600.0,0.16,Low Green Cover,0.249405,0.378132,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110498,78.953135,0.203336,23.0,2300.0,0.23,Low Green Cover,0.247726,0.368022,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110509,78.954097,0.170828,12.0,1200.0,0.12,Low Green Cover,0.256566,0.361487,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110521,78.95506,0.116874,8.0,800.0,0.08,Low Green Cover,0.259912,0.328121,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110533,78.956022,0.063202,0.0,0.0,0.0,No Green Cover,0.274263,0.310396,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110544,78.956984,0.111259,9.0,900.0,0.09,Low Green Cover,0.25539,0.314415,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110556,78.957947,0.182648,7.0,700.0,0.07,Low Green Cover,0.209273,0.298435,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110568,78.958909,0.250157,12.0,1200.0,0.12,Low Green Cover,0.177908,0.296311,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110579,78.959871,0.22593,21.0,2100.0,0.21,Low Green Cover,0.208345,0.322843,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110591,78.960833,0.123128,2.0,200.0,0.02,Low Green Cover,0.264547,0.337656,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110602,78.961796,0.074611,0.0,0.0,0.0,No Green Cover,0.289122,0.335081,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110614,78.962758,0.097338,0.0,0.0,0.0,No Green Cover,0.277918,0.337113,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110625,78.96372,0.116644,0.0,0.0,0.0,No Green Cover,0.257421,0.324876,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110637,78.964683,0.192795,13.0,1300.0,0.13,Low Green Cover,0.244583,0.359689,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110649,78.965645,0.211154,27.0,2700.0,0.27,Moderate Green Cover,0.249289,0.372639,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.11066,78.966607,0.168521,12.0,1200.0,0.12,Low Green Cover,0.253806,0.354673,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110672,78.96757,0.16123,9.0,900.0,0.09,Low Green Cover,0.257968,0.354671,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110683,78.968532,0.115146,1.0,100.0,0.01,Low Green Cover,0.274721,0.343753,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110695,78.969494,0.103589,0.0,0.0,0.0,No Green Cover,0.293211,0.358764,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110706,78.970456,0.195999,20.0,2000.0,0.2,Low Green Cover,0.243978,0.360963,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110718,78.971419,0.144276,3.0,300.0,0.03,Low Green Cover,0.26638,0.353594,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110729,78.972381,0.099963,0.0,0.0,0.0,No Green Cover,0.271059,0.330335,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110741,78.973343,0.098739,1.0,100.0,0.01,Low Green Cover,0.279725,0.339134,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110752,78.974306,0.134198,5.0,500.0,0.05,Low Green Cover,0.258853,0.337543,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110764,78.975268,0.08934,0.0,0.0,0.0,No Green Cover,0.293731,0.349698,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110775,78.97623,0.116387,4.0,400.0,0.04,Low Green Cover,0.279643,0.350302,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.110787,78.977193,0.109178,0.0,0.0,0.0,No Green Cover,0.2741,0.34044,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
