Latitude,Longitude,Mean_NDBI,Mean_NDVI,BuiltUp_Pixel_Count,Valid_Pixel_Count,BuiltUp_Fraction,BuiltUp_Percent,BuiltUp_Class,Scene_Date,Cloud_Cover_Percent,Satellite
21.087531,78.996177,0.104,0.0758,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.087542,78.997139,0.0934,0.1074,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087553,78.998101,0.0675,0.1147,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087565,78.999063,0.0471,0.1517,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087576,79.000025,0.034,0.2381,40,100,0.4,40.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087587,79.000987,0.017,0.2534,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087599,79.00195,0.0507,0.1882,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08761,79.002912,0.0556,0.109,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087621,79.003874,0.0543,0.1139,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.087633,79.004836,0.1824,0.1769,14,84,0.1667,16.67,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086076,78.950006,0.0488,0.095,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086087,78.950968,0.0721,0.1246,15,100,0.15,15.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086099,78.95193,-0.0239,0.2267,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086111,78.952892,0.0388,0.1157,15,100,0.15,15.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086122,78.953854,0.0019,0.2098,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086134,78.954816,0.0463,0.1329,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086145,78.955778,0.067,0.0861,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086157,78.956741,-0.0079,0.2525,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086169,78.957703,0.0456,0.1483,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08618,78.958665,0.069,0.1068,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086192,78.959627,0.0686,0.1257,32,100,0.32,32.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086203,78.960589,0.0909,0.1191,25,100,0.25,25.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086215,78.961551,0.0815,0.0945,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086226,78.962513,0.08,0.0992,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086238,78.963476,0.0917,0.1325,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08625,78.964438,0.0994,0.0758,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086261,78.9654,0.0607,0.0909,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086273,78.966362,0.051,0.0745,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086284,78.967324,0.0559,0.1464,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086296,78.968286,0.0394,0.1974,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086307,78.969248,0.0696,0.0885,37,100,0.37,37.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086319,78.970211,0.0542,0.0974,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08633,78.971173,0.0744,0.0674,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086342,78.972135,0.0668,0.0632,58,100,0.58,58.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086353,78.973097,0.0572,0.0961,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086365,78.974059,0.0263,0.1681,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086376,78.975021,0.0755,0.0935,47,100,0.47,47.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086388,78.975983,0.0737,0.0976,35,100,0.35,35.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086399,78.976946,0.0579,0.069,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086411,78.977908,0.0886,0.0768,62,100,0.62,62.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086422,78.97887,0.0906,0.1094,48,100,0.48,48.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086434,78.979832,0.0667,0.1106,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086445,78.980794,0.0594,0.0766,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086456,78.981756,0.0808,0.0853,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086468,78.982718,0.0942,0.1197,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086479,78.983681,0.0876,0.1175,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086491,78.984643,0.0898,0.0951,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086502,78.985605,0.0802,0.1157,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086514,78.986567,0.0806,0.102,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086525,78.987529,0.0803,0.1028,32,100,0.32,32.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086536,78.988491,0.0897,0.085,62,100,0.62,62.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086548,78.989454,0.1128,0.0953,85,100,0.85,85.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086559,78.990416,0.1159,0.0919,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086571,78.991378,0.0974,0.1282,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086582,78.99234,0.0897,0.1335,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.086593,78.993302,0.1261,0.1509,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086605,78.994264,0.08,0.1792,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.086616,78.995227,0.0908,0.1001,57,100,0.57,57.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086628,78.996189,0.118,0.1081,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086639,78.997151,0.0915,0.0965,52,100,0.52,52.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08665,78.998113,0.0921,0.0981,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086662,78.999075,0.1241,0.0993,79,100,0.79,79.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086673,79.000037,0.1373,0.0941,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086684,79.001,0.1271,0.0879,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086696,79.001962,0.1277,0.1007,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086707,79.002924,0.1108,0.0828,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.086718,79.003886,0.1031,0.0757,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08673,79.004848,0.3722,0.1053,13,42,0.3095,30.95,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085173,78.950018,0.0711,0.0856,57,100,0.57,57.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085184,78.95098,0.0591,0.1308,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085196,78.951942,-0.0299,0.2304,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085208,78.952904,-0.0282,0.2218,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085219,78.953867,0.0412,0.0857,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085231,78.954829,0.0091,0.1787,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085242,78.955791,-0.0166,0.2424,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085254,78.956753,-0.0149,0.1985,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085266,78.957715,0.0515,0.1407,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085277,78.958677,0.0588,0.1352,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085289,78.959639,0.0878,0.1161,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.0853,78.960601,0.0597,0.1625,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085312,78.961564,0.0004,0.2063,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085323,78.962526,0.0355,0.082,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085335,78.963488,0.0664,0.089,27,100,0.27,27.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085347,78.96445,0.0966,0.1022,40,100,0.4,40.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085358,78.965412,0.0901,0.1113,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08537,78.966374,0.0579,0.0631,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085381,78.967336,0.0656,0.0871,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085393,78.968299,0.0246,0.1773,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085404,78.969261,0.0683,0.1242,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085416,78.970223,0.0823,0.1019,38,100,0.38,38.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085427,78.971185,0.0701,0.0442,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085439,78.972147,0.056,0.0989,33,100,0.33,33.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08545,78.973109,0.0798,0.1715,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085462,78.974071,0.0832,0.2059,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085473,78.975034,0.0686,0.1957,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085485,78.975996,0.0441,0.164,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085496,78.976958,0.0711,0.0816,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085508,78.97792,0.0767,0.0801,52,100,0.52,52.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085519,78.978882,0.0853,0.1167,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085531,78.979844,0.0517,0.1212,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085542,78.980806,0.0467,0.018,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085553,78.981769,0.0675,0.0757,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085565,78.982731,0.0878,0.1141,32,100,0.32,32.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085576,78.983693,0.0818,0.1281,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085588,78.984655,0.0765,0.1304,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.085599,78.985617,0.0867,0.1236,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085611,78.986579,0.1045,0.0838,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085622,78.987541,0.1086,0.0847,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085634,78.988504,0.0921,0.093,74,100,0.74,74.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085645,78.989466,0.1024,0.0849,81,100,0.81,81.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085656,78.990428,0.1196,0.0918,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085668,78.99139,0.1136,0.0957,86,100,0.86,86.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085679,78.992352,0.097,0.1045,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08569,78.993314,0.1008,0.1207,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085702,78.994276,0.1245,0.1171,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085713,78.995239,0.1238,0.0872,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085725,78.996201,0.0805,0.1193,37,100,0.37,37.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.085736,78.997163,0.0867,0.0848,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085747,78.998125,0.0818,0.0456,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085759,78.999087,0.1037,0.0643,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08577,79.000049,0.1163,0.0631,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085781,79.001012,0.1166,0.0699,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085793,79.001974,0.1122,0.0677,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085804,79.002936,0.0975,0.0702,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085815,79.003898,0.1124,0.0657,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.085827,79.00486,0.3629,0.0824,9,30,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08427,78.95003,0.0743,0.1062,52,100,0.52,52.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084281,78.950993,0.058,0.105,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084293,78.951955,0.0501,0.0986,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084305,78.952917,0.0438,0.0853,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084316,78.953879,0.0774,0.0796,76,100,0.76,76.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084328,78.954841,0.0746,0.0816,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084339,78.955803,0.0491,0.0802,32,100,0.32,32.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084351,78.956765,0.0407,0.1367,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084363,78.957727,0.0275,0.1861,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084374,78.95869,-0.0101,0.2414,10,100,0.1,10.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084386,78.959652,0.0354,0.1811,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084397,78.960614,0.0456,0.1363,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084409,78.961576,0.0717,0.0916,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08442,78.962538,0.0378,0.096,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084432,78.9635,0.0295,0.1435,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084444,78.964462,-0.0091,0.2212,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084455,78.965424,0.0937,0.0908,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084467,78.966387,0.0844,0.1216,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084478,78.967349,0.0943,0.0858,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08449,78.968311,0.0648,0.1338,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084501,78.969273,0.0484,0.1708,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084513,78.970235,0.0497,0.053,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084524,78.971197,0.0948,0.0476,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084536,78.972159,0.0617,0.128,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084547,78.973121,0.0801,0.0677,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084559,78.974084,0.0747,0.2048,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08457,78.975046,0.0461,0.2139,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084582,78.976008,0.0332,0.1827,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084593,78.97697,0.0842,0.107,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084605,78.977932,0.0859,0.1127,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084616,78.978894,0.0863,0.0855,49,100,0.49,49.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084628,78.979856,0.0783,0.1215,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084639,78.980819,0.0586,0.0783,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084651,78.981781,0.0763,0.1235,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084662,78.982743,0.1114,0.1364,32,100,0.32,32.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084673,78.983705,0.1036,0.1444,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.084685,78.984667,0.0727,0.1025,27,100,0.27,27.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.084696,78.985629,0.0984,0.0988,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084708,78.986591,0.1115,0.0913,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084719,78.987554,0.1045,0.0931,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084731,78.988516,0.0889,0.1023,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084742,78.989478,0.0956,0.0972,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084753,78.99044,0.1184,0.0888,91,100,0.91,91.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084765,78.991402,0.1116,0.089,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084776,78.992364,0.1021,0.0835,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084787,78.993326,0.0997,0.0866,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084799,78.994289,0.1418,0.0905,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08481,78.995251,0.1605,0.1136,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084822,78.996213,0.1368,0.0898,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084833,78.997175,0.0927,0.0511,86,100,0.86,86.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084844,78.998137,0.0818,0.0207,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084856,78.999099,0.0721,0.0172,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084867,79.000062,0.1147,0.0706,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084878,79.001024,0.1304,0.0775,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08489,79.001986,0.1276,0.0691,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084901,79.002948,0.1029,0.0537,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.084912,79.00391,0.1552,0.0553,71,91,0.7802,78.02,High Built-up,2026-06-19,1.0,Sentinel-2
21.084924,79.004872,1.0,,0,9,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083367,78.950043,0.0707,0.0706,72,100,0.72,72.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083378,78.951005,0.0594,0.11,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08339,78.951967,0.0435,0.1209,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083402,78.952929,0.0737,0.0805,53,100,0.53,53.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083413,78.953891,0.0813,0.0734,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083425,78.954853,0.0832,0.0704,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083436,78.955816,0.0695,0.0684,79,100,0.79,79.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083448,78.956778,0.0638,0.108,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08346,78.95774,0.0711,0.0796,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083471,78.958702,0.0353,0.1488,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083483,78.959664,0.0049,0.2191,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083494,78.960626,0.0139,0.2203,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083506,78.961588,0.004,0.2181,8,100,0.08,8.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083517,78.96255,0.0433,0.1344,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083529,78.963512,0.0638,0.118,35,100,0.35,35.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083541,78.964475,0.0652,0.142,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083552,78.965437,0.0991,0.1225,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083564,78.966399,0.0668,0.1434,37,100,0.37,37.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083575,78.967361,0.0899,0.0972,60,100,0.6,60.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083587,78.968323,0.0956,0.0875,72,100,0.72,72.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083598,78.969285,0.0204,0.1624,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08361,78.970247,0.0622,0.1025,36,100,0.36,36.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083621,78.971209,0.0545,0.0925,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083633,78.972172,0.056,0.1399,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083644,78.973134,0.1004,0.0768,49,100,0.49,49.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083656,78.974096,0.0832,0.1805,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083667,78.975058,0.0982,0.1818,9,100,0.09,9.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083679,78.97602,0.0497,0.1286,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.08369,78.976982,0.1022,0.1087,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083702,78.977944,0.0898,0.1064,41,100,0.41,41.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083713,78.978907,0.0974,0.089,58,100,0.58,58.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083725,78.979869,0.0805,0.1043,25,100,0.25,25.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083736,78.980831,0.0751,0.1078,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083748,78.981793,0.1159,0.1575,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083759,78.982755,0.1196,0.1605,11,100,0.11,11.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.08377,78.983717,0.1007,0.1664,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.083782,78.984679,0.0699,0.116,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.083793,78.985641,0.0906,0.0867,71,100,0.71,71.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083805,78.986604,0.1028,0.0821,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083816,78.987566,0.1076,0.103,70,100,0.7,70.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083828,78.988528,0.0983,0.0862,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083839,78.98949,0.0995,0.0958,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08385,78.990452,0.1295,0.0943,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083862,78.991414,0.125,0.0913,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083873,78.992376,0.1277,0.0908,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083884,78.993339,0.1274,0.1031,81,100,0.81,81.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083896,78.994301,0.1615,0.112,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083907,78.995263,0.1545,0.0978,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083919,78.996225,0.1302,0.0857,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.08393,78.997187,0.1438,0.0904,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083941,78.998149,0.1119,0.06,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083953,78.999111,0.0737,0.0265,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083964,79.000074,0.114,0.0652,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.083975,79.001036,0.1356,0.0828,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
