osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
505829114,residential,False,True,46.543211,,,,,"LINESTRING (79.084116 21.111012, 79.083697 21.11116)",,,,,,21.111086,79.083907,Central
505829116,residential,False,False,33.79311,,,,,"LINESTRING (79.084116 21.111012, 79.084028 21.110719)",,,,,,21.110866,79.084072,Central
27167550,residential,False,False,72.490694,,,,,"LINESTRING (79.083933 21.110409, 79.083271 21.110617)",,,,,,21.110513,79.083602,Central
27167550,residential,False,True,34.093607,,,,,"LINESTRING (79.083933 21.110409, 79.084245 21.110311)",,,,,,21.11036,79.084089,Central
505829116,residential,False,True,35.906446,,,,,"LINESTRING (79.083933 21.110409, 79.084028 21.110719)",,,,,,21.110564,79.08398,Central
505829116,residential,False,False,35.906446,,,,,"LINESTRING (79.084028 21.110719, 79.083933 21.110409)",,,,,,21.110564,79.08398,Central
505829116,residential,False,True,33.79311,,,,,"LINESTRING (79.084028 21.110719, 79.084116 21.111012)",,,,,,21.110866,79.084072,Central
505829117,residential,False,True,60.071407,,,,,"LINESTRING (79.084028 21.110719, 79.083478 21.110888)",,,,,,21.110804,79.083753,Central
505829123,residential,False,False,26.143946,,,,,"LINESTRING (79.082531 21.111526, 79.082765 21.11144)",,,,,,21.111483,79.082648,Central
505829123,residential,False,True,317.356871,,,,,"LINESTRING (79.082531 21.111526, 79.081897 21.111773, 79.081346 21.111969, 79.080867 21.112123, 79.080372 21.112242, 79.07963 21.112416)",,,,,,21.112017,79.081097,Central
1304797393,residential,False,True,12.876183,,,,,"LINESTRING (79.082531 21.111526, 79.082484 21.111431, 79.082476 21.111423)",,,,,,21.111473,79.082505,Central
505829123,residential,False,True,26.143946,,,,,"LINESTRING (79.082765 21.11144, 79.082531 21.111526)",,,,,,21.111483,79.082648,Central
27167389,residential,False,False,80.97842,,,,,"LINESTRING (79.080093 21.11063, 79.079366 21.110896)",,,,,,21.110763,79.07973,Central
27167389,residential,False,True,42.700534,,,,,"LINESTRING (79.080093 21.11063, 79.080476 21.11049)",,,,,,21.11056,79.080284,Central
505829125,residential,False,False,111.886205,,,,,"LINESTRING (79.080093 21.11063, 79.080186 21.110861, 79.080348 21.111259, 79.080444 21.11158)",,,,,,21.111102,79.080278,Central
27167621,residential,False,False,43.560523,,,,,"LINESTRING (79.080864 21.111485, 79.081007 21.111854)",,,,,,21.11167,79.080935,Central
27167621,residential,False,True,117.815834,,,,,"LINESTRING (79.080864 21.111485, 79.080476 21.11049)",,,,,,21.110987,79.08067,Central
505829125,residential,False,True,45.098233,,,,,"LINESTRING (79.080864 21.111485, 79.080716 21.111542, 79.080444 21.11158)",,,,,,21.111544,79.080657,Central
27211394,residential,False,False,49.623795,,,,,"LINESTRING (79.079828 21.111792, 79.079621 21.11139)",,,,,,21.111591,79.079724,Central
27211394,residential,False,True,42.590105,,,,,"LINESTRING (79.079828 21.111792, 79.080006 21.112137)",,,,,,21.111965,79.079917,Central
505829127,residential,False,False,68.394028,,,,,"LINESTRING (79.079828 21.111792, 79.080213 21.11169, 79.080444 21.11158)",,,,,,21.111699,79.080141,Central
505829125,residential,False,False,45.098233,,,,,"LINESTRING (79.080444 21.11158, 79.080716 21.111542, 79.080864 21.111485)",,,,,,21.111544,79.080657,Central
505829125,residential,False,True,111.886205,,,,,"LINESTRING (79.080444 21.11158, 79.080348 21.111259, 79.080186 21.110861, 79.080093 21.11063)",,,,,,21.111102,79.080278,Central
505829127,residential,False,True,68.394028,,,,,"LINESTRING (79.080444 21.11158, 79.080213 21.11169, 79.079828 21.111792)",,,,,,21.111699,79.080141,Central
27167460,residential,False,False,84.650611,,,,,"LINESTRING (79.079216 21.111577, 79.079581 21.112258)",,,,,,21.111917,79.079398,Central
27167460,residential,False,True,26.82464,,,,,"LINESTRING (79.079216 21.111577, 79.0791 21.111361)",,,,,,21.111469,79.079158,Central
505829129,residential,False,False,46.889869,,,,,"LINESTRING (79.079216 21.111577, 79.079621 21.11139)",,,,,,21.111483,79.079418,Central
27211394,residential,False,False,60.875903,,,,,"LINESTRING (79.079621 21.11139, 79.079366 21.110896)",,,,,,21.111143,79.079493,Central
27211394,residential,False,True,49.623795,,,,,"LINESTRING (79.079621 21.11139, 79.079828 21.111792)",,,,,,21.111591,79.079724,Central
505829129,residential,False,True,46.889869,,,,,"LINESTRING (79.079621 21.11139, 79.079216 21.111577)",,,,,,21.111483,79.079418,Central
27211414,residential,False,True,36.648864,,,,,"LINESTRING (79.078087 21.111716, 79.077992 21.111398)",,,,,,21.111557,79.078039,Central
27211414,residential,False,False,35.33851,,,,,"LINESTRING (79.078087 21.111716, 79.078162 21.111968, 79.078187 21.112019)",,,,,,21.111868,79.078134,Central
505829131,residential,False,False,53.174401,,,,,"LINESTRING (79.078087 21.111716, 79.078551 21.111555, 79.078567 21.111549)",,,,,,21.111632,79.078327,Central
27167460,residential,False,False,26.82464,,,,,"LINESTRING (79.0791 21.111361, 79.079216 21.111577)",,,,,,21.111469,79.079158,Central
27167460,residential,False,True,39.76659,,,,,"LINESTRING (79.0791 21.111361, 79.078928 21.111042)",,,,,,21.111201,79.079014,Central
505829131,residential,False,True,59.035166,,,,,"LINESTRING (79.0791 21.111361, 79.078567 21.111549)",,,,,,21.111455,79.078834,Central
27211414,residential,False,False,36.648864,,,,,"LINESTRING (79.077992 21.111398, 79.078087 21.111716)",,,,,,21.111557,79.078039,Central
27211414,residential,False,True,42.314868,,,,,"LINESTRING (79.077992 21.111398, 79.077982 21.111367, 79.077813 21.111057)",,,,,,21.111226,79.077905,Central
505829133,residential,False,False,104.927762,,,,,"LINESTRING (79.077992 21.111398, 79.078406 21.111243, 79.078928 21.111042)",,,,,,21.111221,79.07846,Central
27167460,residential,False,False,39.76659,,,,,"LINESTRING (79.078928 21.111042, 79.0791 21.111361)",,,,,,21.111201,79.079014,Central
27167460,residential,False,True,42.570337,,,,,"LINESTRING (79.078928 21.111042, 79.078744 21.110699)",,,,,,21.11087,79.078836,Central
505829133,residential,False,True,104.927762,,,,,"LINESTRING (79.078928 21.111042, 79.078406 21.111243, 79.077992 21.111398)",,,,,,21.111221,79.07846,Central
27211414,residential,False,False,44.535483,,,,,"LINESTRING (79.078187 21.112019, 79.078365 21.112383)",,,,,,21.112201,79.078276,Central
505829134,residential,False,False,55.807994,,,,,"LINESTRING (79.078187 21.112019, 79.078695 21.111853)",,,,,,21.111936,79.078441,Central
27211414,residential,False,True,35.33851,,,,,"LINESTRING (79.078187 21.112019, 79.078162 21.111968, 79.078087 21.111716)",,,,,,21.111868,79.078134,Central
505829134,residential,False,True,10.331057,,,,,"LINESTRING (79.078789 21.111822, 79.078695 21.111853)",,,,,,21.111837,79.078742,Central
27211414,residential,False,True,44.535483,,,,,"LINESTRING (79.078365 21.112383, 79.078187 21.112019)",,,,,,21.112201,79.078276,Central
"[993971528, 505829138, 27211414]",residential,False,False,156.088296,,,,,"LINESTRING (79.078365 21.112383, 79.078506 21.112672, 79.079076 21.112481, 79.079345 21.112448, 79.07963 21.112416)",,,,,,21.112518,79.07892,Central
505829136,residential,False,False,94.066553,,,,,"LINESTRING (79.078365 21.112383, 79.078795 21.11222, 79.079208 21.112072)",,,,,,21.112225,79.078786,Central
505829136,residential,False,True,94.066553,,,,,"LINESTRING (79.079208 21.112072, 79.078795 21.11222, 79.078365 21.112383)",,,,,,21.112225,79.078786,Central
27167489,residential,False,False,41.356045,,,,,"LINESTRING (79.078182 21.110915, 79.077813 21.111057)",,,,,,21.110986,79.077997,South
27167489,residential,False,True,63.128107,,,,,"LINESTRING (79.078182 21.110915, 79.078744 21.110699)",,,,,,21.110807,79.078463,South
505829140,residential,False,False,95.023417,,,,,"LINESTRING (79.078182 21.110915, 79.078043 21.110661, 79.078566 21.110367)",,,,,,21.110605,79.078241,South
27167460,residential,False,False,41.320642,,,,,"LINESTRING (79.078566 21.110367, 79.078744 21.110699)",,,,,,21.110533,79.078655,South
27167460,residential,False,True,36.722257,,,,,"LINESTRING (79.078566 21.110367, 79.078408 21.110072)",,,,,,21.110219,79.078487,South
505829140,residential,False,True,95.023417,,,,,"LINESTRING (79.078566 21.110367, 79.078043 21.110661, 79.078182 21.110915)",,,,,,21.110605,79.078241,South
1196992275,primary,False,False,12.594396,,,,,"LINESTRING (79.077726 21.10877, 79.077778 21.108873)",,,,,,21.108822,79.077752,South
371462412,residential,False,True,69.338299,,,,,"LINESTRING (79.077726 21.10877, 79.077713 21.10872, 79.077428 21.108214)",,,,,,21.10849,79.077583,South
"[1327756674, 1327756675, 27113382, 1212699691, 1196992276]",trunk,True,False,314.686083,"['Ring Road', 'Ring Road Railway Underpass']",SH260,2,,"LINESTRING (79.077726 21.10877, 79.077078 21.109085, 79.076801 21.109219, 79.076358 21.109428, 79.07623 21.10949, 79.075688 21.109731, 79.075495 21.109828, 79.075006 21.110019)",yes,40.0,,yes,,21.109412,79.076374,South
1196992275,primary,False,True,12.594396,,,,,"LINESTRING (79.077778 21.108873, 79.077726 21.10877)",,,,,,21.108822,79.077752,South
1292314783,trunk,True,False,207.718043,Ring Road,SH260,2,,"LINESTRING (79.077778 21.108873, 79.077889 21.108817, 79.078555 21.108497, 79.079231 21.108175, 79.079526 21.108037, 79.079559 21.108021)",,,,,,21.108445,79.078667,South
505040433,secondary,True,False,62.778349,,,,,"LINESTRING (79.079091 21.107568, 79.07937 21.107748, 79.079521 21.107952)",,,,,,21.107742,79.079325,South
505830484,secondary_link,True,False,62.272773,,,,,"LINESTRING (79.079091 21.107568, 79.079157 21.107915, 79.079148 21.108123)",,,,,,21.107844,79.079135,South
505040437,trunk,True,False,164.15877,Ring Road,SH260,2,,"LINESTRING (79.079148 21.108123, 79.077756 21.108756, 79.077726 21.10877)",,,,,,21.108446,79.078437,South
304646600,tertiary,True,False,15.845021,Wardha Road,NH47,2,,"LINESTRING (79.068244 21.104394, 79.068284 21.104531)",,,,,,21.104463,79.068264,South
873028679,secondary,True,False,544.547516,Shaniwar Bazar Road,,,,"LINESTRING (79.068244 21.104394, 79.067214 21.104258, 79.066869 21.104245, 79.065103 21.104679, 79.064769 21.104698, 79.064299 21.104494, 79.063116 21.104527)",,,,,,21.10446,79.065677,South
519374478,residential,False,True,17.956117,,,,,"LINESTRING (79.080043 21.099428, 79.079872 21.099452)",,,,,,21.09944,79.079957,South
"[372356548, 519374478]",residential,False,False,81.323119,,,,,"LINESTRING (79.080043 21.099428, 79.080425 21.099768, 79.080564 21.099968)",,,,,,21.099686,79.080319,South
993971508,residential,False,False,102.899134,,,,,"LINESTRING (79.080043 21.099428, 79.080493 21.09929, 79.080997 21.09918)",,,,,,21.099294,79.080517,South
314389502,residential,False,True,19.561236,,,,,"LINESTRING (79.117799 21.122651, 79.117646 21.122753)",,,,,,21.122702,79.117723,East
314389502,residential,False,False,41.916712,,,,,"LINESTRING (79.117799 21.122651, 79.117854 21.122616, 79.117961 21.122566, 79.118058 21.122546, 79.118171 21.122513)",,,,,,21.122571,79.11798,East
1230554252,residential,False,False,66.758794,,,,,"LINESTRING (79.117799 21.122651, 79.117996 21.122888, 79.118198 21.123122)",,,,,,21.122887,79.117998,East
314389487,residential,False,True,36.227372,,,,,"LINESTRING (79.118198 21.123122, 79.118199 21.123448)",,,,,,21.123285,79.118199,East
1230554252,residential,False,False,67.720571,,,,,"LINESTRING (79.118198 21.123122, 79.118171 21.122513)",,,,,,21.122818,79.118185,East
1230554252,residential,False,True,66.758794,,,,,"LINESTRING (79.118198 21.123122, 79.117996 21.122888, 79.117799 21.122651)",,,,,,21.122887,79.117998,East
314494989,residential,False,True,70.171214,,,2,,"LINESTRING (79.12021 21.120126, 79.120536 21.120679)",,,,,,21.120403,79.120373,East
313830083,residential,False,False,264.616492,,,,,"LINESTRING (79.12021 21.120126, 79.120729 21.119822, 79.120238 21.118884, 79.120948 21.118503)",,,,,,21.11929,79.120515,East
314494989,residential,False,False,170.664306,,,2,,"LINESTRING (79.12021 21.120126, 79.119554 21.119018, 79.119403 21.118789)",,,,,,21.119455,79.119811,East
521705926,residential,False,False,122.375176,,,,,"LINESTRING (79.062227 21.066035, 79.062128 21.06608, 79.061871 21.06609, 79.061618 21.066116, 79.061431 21.06616, 79.061232 21.066191, 79.061082 21.066248)",,,,,,21.066129,79.061653,South
521705926,residential,False,True,69.316723,,,,,"LINESTRING (79.062227 21.066035, 79.06215 21.065875, 79.062112 21.06567, 79.062042 21.06544)",,,,,,21.065741,79.062126,South
737467646,residential,False,False,115.166953,,,,,"LINESTRING (79.062227 21.066035, 79.062303 21.066187, 79.062477 21.06649, 79.06252 21.066578, 79.0627 21.066518, 79.062955 21.06644)",,,,,,21.06639,79.062524,South
1111740592,residential,False,True,37.262281,,,,,"LINESTRING (79.062042 21.06544, 79.062369 21.065301)",,,,,,21.06537,79.062206,South
521705926,residential,False,False,69.316723,,,,,"LINESTRING (79.062042 21.06544, 79.062112 21.06567, 79.06215 21.065875, 79.062227 21.066035)",,,,,,21.065741,79.062126,South
521705926,residential,False,True,195.723525,,,,,"LINESTRING (79.062042 21.06544, 79.061951 21.065485, 79.061763 21.06558, 79.06164 21.065685, 79.061511 21.065735, 79.06142 21.065735, 79.06127 21.065755, 79.06112 21.065795, 79.060991 21.06587, 79.060857 21.065985, 79.060717 21.066176, 79.060551 21.066389)",,,,,,21.065844,79.061237,South
1111740592,residential,False,False,89.799288,,,,,"LINESTRING (79.062042 21.06544, 79.061974 21.065307, 79.061839 21.064912, 79.061758 21.064678)",,,,,,21.065062,79.061892,South
521705753,residential,False,True,47.957389,,,,,"LINESTRING (79.060465 21.068554, 79.060411 21.068391, 79.060352 21.068201, 79.060333 21.068141)",,,,,,21.068348,79.060398,South
521705756,residential,False,False,33.457327,,,,,"LINESTRING (79.060465 21.068554, 79.0604 21.068561, 79.060146 21.068599)",,,,,,21.068576,79.060305,South
521705756,residential,False,True,38.127493,,,,,"LINESTRING (79.060465 21.068554, 79.060588 21.068541, 79.060814 21.068456)",,,,,,21.068515,79.060642,South
521705756,residential,False,True,22.946624,,,,,"LINESTRING (79.059861 21.066651, 79.059672 21.066758)",,,,,,21.066704,79.059767,South
1066301170,residential,False,True,67.883263,,,,,"LINESTRING (79.059861 21.066651, 79.059618 21.066084)",,,,,,21.066367,79.05974,South
521705753,residential,False,False,75.685472,,,,,"LINESTRING (79.059861 21.066651, 79.059918 21.066854, 79.060041 21.067175, 79.060078 21.0673)",,,,,,21.066976,79.059967,South
521705756,residential,False,False,43.619042,,,,,"LINESTRING (79.059861 21.066651, 79.059912 21.066624, 79.060256 21.066517)",,,,,,21.06658,79.060057,South
372311654,tertiary,False,False,165.371134,,,,,"LINESTRING (79.059098 21.068865, 79.058826 21.06798, 79.058662 21.067434)",,,,,,21.06815,79.058879,South
372311654,tertiary,False,True,208.024805,,,,,"LINESTRING (79.059098 21.068865, 79.059436 21.069796, 79.05969 21.070652)",,,,,,21.069754,79.059407,South
"[521705754, 521705755]",residential,False,True,96.183441,,,,,"LINESTRING (79.059098 21.068865, 79.059221 21.068815, 79.059379 21.06877, 79.059595 21.068712, 79.05981 21.068656, 79.059984 21.068617)",,,,,,21.068731,79.059538,South
521705755,residential,False,True,16.849514,,,,,"LINESTRING (79.059984 21.068617, 79.060146 21.068599)",,,,,,21.068608,79.060065,South
"[521705754, 521705755]",residential,False,False,96.183441,,,,,"LINESTRING (79.059984 21.068617, 79.05981 21.068656, 79.059595 21.068712, 79.059379 21.06877, 79.059221 21.068815, 79.059098 21.068865)",,,,,,21.068731,79.059538,South
"[1111030875, 1111030876]",residential,False,"[False, True]",227.903221,,,,,"LINESTRING (79.059984 21.068617, 79.059647 21.067464, 79.059842 21.0674, 79.059672 21.066758)",,,,,,21.067673,79.05979,South
521705755,residential,False,False,16.849514,,,,,"LINESTRING (79.060146 21.068599, 79.059984 21.068617)",,,,,,21.068608,79.060065,South
1111030874,residential,False,False,68.784229,,,,,"LINESTRING (79.060146 21.068599, 79.060328 21.069194)",,,,,,21.068897,79.060237,South
521705756,residential,False,True,33.457327,,,,,"LINESTRING (79.060146 21.068599, 79.0604 21.068561, 79.060465 21.068554)",,,,,,21.068576,79.060305,South
521705756,residential,False,True,20.963264,,,,,"LINESTRING (79.060814 21.068456, 79.061012 21.068421)",,,,,,21.068439,79.060913,South
1258943900,residential,False,False,48.048446,,,,,"LINESTRING (79.060814 21.068456, 79.060686 21.068041)",,,,,,21.068248,79.06075,South
521705756,residential,False,False,38.127493,,,,,"LINESTRING (79.060814 21.068456, 79.060588 21.068541, 79.060465 21.068554)",,,,,,21.068515,79.060642,South
521705756,residential,False,False,20.963264,,,,,"LINESTRING (79.061012 21.068421, 79.060814 21.068456)",,,,,,21.068439,79.060913,South
521705756,residential,False,True,22.552065,,,,,"LINESTRING (79.061012 21.068421, 79.061221 21.068366)",,,,,,21.068394,79.061117,South
1258943901,residential,False,False,50.189596,,,,,"LINESTRING (79.061012 21.068421, 79.060884 21.067986)",,,,,,21.068203,79.060948,South
521705756,residential,False,False,22.552065,,,,,"LINESTRING (79.061221 21.068366, 79.061012 21.068421)",,,,,,21.068394,79.061117,South
521705756,residential,False,True,22.2061,,,,,"LINESTRING (79.061221 21.068366, 79.061431 21.068328)",,,,,,21.068347,79.061326,South
1258943902,residential,False,False,49.961827,,,,,"LINESTRING (79.061221 21.068366, 79.061083 21.067936)",,,,,,21.068151,79.061152,South
521705756,residential,False,False,22.2061,,,,,"LINESTRING (79.061431 21.068328, 79.061221 21.068366)",,,,,,21.068347,79.061326,South
1258943903,residential,False,False,52.085831,,,,,"LINESTRING (79.061431 21.068328, 79.061278 21.067882)",,,,,,21.068105,79.061355,South
521705756,residential,False,True,75.775147,,,,,"LINESTRING (79.061431 21.068328, 79.06165 21.068266, 79.061602 21.068121, 79.061514 21.067816)",,,,,,21.068122,79.061568,South
1258943897,residential,False,False,31.150087,,,,,"LINESTRING (79.061259 21.066944, 79.06148 21.066755)",,,,,,21.066849,79.061369,South
521705756,residential,False,False,57.174787,,,,,"LINESTRING (79.061259 21.066944, 79.061339 21.06723, 79.061404 21.06744)",,,,,,21.067193,79.06133,South
521705756,residential,False,True,79.627065,,,,,"LINESTRING (79.061259 21.066944, 79.061194 21.066729, 79.061125 21.066494, 79.061082 21.066248)",,,,,,21.066598,79.061161,South
1258943897,residential,False,True,26.377081,,,,,"LINESTRING (79.061259 21.066944, 79.061168 21.067005, 79.061034 21.067051)",,,,,,21.067005,79.06115,South
521705756,residential,False,False,79.627065,,,,,"LINESTRING (79.061082 21.066248, 79.061125 21.066494, 79.061194 21.066729, 79.061259 21.066944)",,,,,,21.066598,79.061161,South
521705756,residential,False,True,57.281584,,,,,"LINESTRING (79.061082 21.066248, 79.060797 21.066329, 79.060551 21.066389)",,,,,,21.066321,79.060817,South
521705926,residential,False,True,122.375176,,,,,"LINESTRING (79.061082 21.066248, 79.061232 21.066191, 79.061431 21.06616, 79.061618 21.066116, 79.061871 21.06609, 79.062128 21.06608, 79.062227 21.066035)",,,,,,21.066129,79.061653,South
521705756,residential,False,True,27.377899,,,,,"LINESTRING (79.060551 21.066389, 79.060315 21.066499)",,,,,,21.066444,79.060433,South
521705756,residential,False,False,57.281584,,,,,"LINESTRING (79.060551 21.066389, 79.060797 21.066329, 79.061082 21.066248)",,,,,,21.066321,79.060817,South
521705926,residential,False,False,195.723525,,,,,"LINESTRING (79.060551 21.066389, 79.060717 21.066176, 79.060857 21.065985, 79.060991 21.06587, 79.06112 21.065795, 79.06127 21.065755, 79.06142 21.065735, 79.061511 21.065735, 79.06164 21.065685, 79.061763 21.06558, 79.061951 21.065485, 79.062042 21.06544)",,,,,,21.065844,79.061237,South
521705756,residential,False,False,27.377899,,,,,"LINESTRING (79.060315 21.066499, 79.060551 21.066389)",,,,,,21.066444,79.060433,South
521705756,residential,False,True,6.451353,,,,,"LINESTRING (79.060315 21.066499, 79.060256 21.066517)",,,,,,21.066508,79.060285,South
1090951024,residential,False,False,147.666771,,,,,"LINESTRING (79.060315 21.066499, 79.059692 21.065304)",,,,,,21.065902,79.060003,South
521705756,residential,False,False,22.946624,,,,,"LINESTRING (79.059672 21.066758, 79.059861 21.066651)",,,,,,21.066704,79.059767,South
521705756,residential,False,True,28.874674,,,,,"LINESTRING (79.059672 21.066758, 79.059474 21.06694)",,,,,,21.066849,79.059573,South
"[1111030875, 1111030876]",residential,False,"[False, True]",227.903221,,,,,"LINESTRING (79.059672 21.066758, 79.059842 21.0674, 79.059647 21.067464, 79.059984 21.068617)",,,,,,21.067673,79.05979,South
521705756,residential,False,False,8.194128,,,,,"LINESTRING (79.0584 21.067485, 79.058476 21.067466)",,,,,,21.067475,79.058438,South
521705756,residential,False,True,25.498633,,,,,"LINESTRING (79.0584 21.067485, 79.058158 21.067526)",,,,,,21.067505,79.058279,South
978238115,tertiary,True,False,192.376957,,,,,"LINESTRING (79.0584 21.067485, 79.058866 21.069024, 79.058883 21.069049, 79.058903 21.06907, 79.058934 21.069091, 79.058969 21.06911)",,,,,,21.068316,79.058654,South
521705756,residential,False,False,17.2173,,,,,"LINESTRING (79.057299 21.067664, 79.057463 21.067638)",,,,,,21.067651,79.057381,South
521712207,residential,False,True,54.457756,,,,,"LINESTRING (79.094013 21.162592, 79.094258 21.162666, 79.094507 21.162757)",,,,,,21.162671,79.094261,Central
371463997,residential,False,True,12.618535,,,,,"LINESTRING (79.094507 21.162757, 79.094468 21.162864)",,,,,,21.16281,79.094488,Central
"[1305001360, 1305001361, 1305001362, 1305001363, 371463997]",residential,False,False,40.181523,,,,yes,"LINESTRING (79.094507 21.162757, 79.094512 21.162744, 79.094516 21.162734, 79.094549 21.162646, 79.094553 21.162638, 79.094637 21.162416)",,,,,,21.162586,79.094572,Central
521712207,residential,False,False,54.457756,,,,,"LINESTRING (79.094507 21.162757, 79.094258 21.162666, 79.094013 21.162592)",,,,,,21.162671,79.094261,Central
143748502,tertiary,False,False,37.538155,Seminary Hills Road,,,,"LINESTRING (79.056902 21.168535, 79.056543 21.16849)",,,,,,21.168512,79.056723,West
143748502,tertiary,False,True,1367.27678,Seminary Hills Road,,,,"LINESTRING (79.056902 21.168535, 79.057286 21.168583, 79.058059 21.16868, 79.059227 21.168826, 79.059428 21.168814, 79.059589 21.16879, 79.059712 21.168742, 79.060594 21.168286, 79.061243 21.16795, 79.061508 21.167823, 79.061727 21.167769, 79.062024 21.167781, 79.063394 21.167956, 79.063594 21.167962, 79.063775 21.167935, 79.063936 21.167847, 79.064754 21.167329, 79.06496 21.167296, 79.065161 21.167314, 79.065339 21.16735, 79.066162 21.167513, 79.066776 21.167558, 79.067302 21.167642, 79.067761 21.167664, 79.06787 21.167655, 79.067987 21.167646, 79.068206 21.16757, 79.06903 21.167104, 79.069366 21.166983)",,,,,,21.167934,79.063173,Central
521712401,residential,False,True,306.152085,,,,,"LINESTRING (79.056902 21.168535, 79.056934 21.168408, 79.05696 21.168293, 79.057009 21.168113, 79.057052 21.167908, 79.057122 21.167668, 79.057159 21.167428, 79.057207 21.167192, 79.057266 21.166857, 79.05718 21.166842, 79.057009 21.166832, 79.056773 21.166827, 79.056386 21.166782, 79.056158 21.166754)",,,,,,21.167362,79.056951,West
372145505,residential,False,False,201.894536,,,,,"LINESTRING (79.056158 21.166754, 79.056164 21.166673, 79.05616 21.166557, 79.055947 21.166471, 79.055088 21.166318, 79.05494 21.166383, 79.054733 21.166496, 79.054564 21.166636)",,,,,,21.166459,79.055424,West
372145505,residential,False,True,161.444527,,,,,"LINESTRING (79.056158 21.166754, 79.056098 21.16756, 79.056013 21.167619, 79.055898 21.167649, 79.055442 21.167567)",,,,,,21.167358,79.055973,West
521712401,residential,False,False,306.152085,,,,,"LINESTRING (79.056158 21.166754, 79.056386 21.166782, 79.056773 21.166827, 79.057009 21.166832, 79.05718 21.166842, 79.057266 21.166857, 79.057207 21.167192, 79.057159 21.167428, 79.057122 21.167668, 79.057052 21.167908, 79.057009 21.168113, 79.05696 21.168293, 79.056934 21.168408, 79.056902 21.168535)",,,,,,21.167362,79.056951,West
523761672,residential,False,True,17.130115,,,,,"LINESTRING (79.109146 21.111083, 79.10916 21.111236)",,,,,,21.11116,79.109153,South
314495002,residential,False,False,80.94954,,,,,"LINESTRING (79.109154 21.115483, 79.109106 21.114756)",,,,,,21.115119,79.10913,South
314495002,residential,False,True,54.066885,,,,,"LINESTRING (79.109154 21.115483, 79.109186 21.115968)",,,,,,21.115725,79.10917,Central
523761674,residential,False,False,38.193884,,,,,"LINESTRING (79.109154 21.115483, 79.108786 21.11548)",,,,,,21.115482,79.10897,South
"[658049978, 523761674]",residential,False,"[False, True]",56.006155,,,,,"LINESTRING (79.109154 21.115483, 79.109533 21.11547, 79.10955 21.115555, 79.109549 21.115617)",,,,,,21.115496,79.109403,South
314494997,residential,False,True,78.38288,,,,,"LINESTRING (79.108786 21.11548, 79.108745 21.114776)",,,,,,21.115128,79.108765,South
523761674,residential,False,False,24.943956,,,,,"LINESTRING (79.108786 21.11548, 79.108545 21.115486)",,,,,,21.115483,79.108665,Central
523761674,residential,False,True,38.193884,,,,,"LINESTRING (79.108786 21.11548, 79.109154 21.115483)",,,,,,21.115482,79.10897,South
314494997,residential,False,False,97.363967,,,,,"LINESTRING (79.108786 21.11548, 79.108799 21.115715, 79.108815 21.116356)",,,,,,21.115918,79.108803,Central
314396770,tertiary,False,False,16.356177,,,,,"LINESTRING (79.099878 21.116739, 79.099721 21.116756)",,,,,,21.116748,79.099799,Central
314396770,tertiary,False,True,18.526309,,,,,"LINESTRING (79.099878 21.116739, 79.100055 21.116721)",,,,,,21.11673,79.099966,Central
523772449,residential,False,False,108.600859,,,,,"LINESTRING (79.099878 21.116739, 79.099865 21.117716)",,,,,,21.117228,79.099871,Central
523772449,residential,False,True,108.600859,,,,,"LINESTRING (79.099865 21.117716, 79.099878 21.116739)",,,,,,21.117228,79.099871,Central
1304588934,residential,False,False,24.711727,,,,,"LINESTRING (79.099865 21.117716, 79.100101 21.117687)",,,,,,21.117701,79.099983,Central
1304588934,residential,False,True,20.600044,,,,,"LINESTRING (79.099865 21.117716, 79.099669 21.117744)",,,,,,21.11773,79.099767,Central
314396800,tertiary,False,False,25.417062,,,,,"LINESTRING (79.100187 21.116705, 79.10043 21.116675)",,,,,,21.11669,79.100309,Central
314396800,tertiary,False,True,13.796935,,,,,"LINESTRING (79.100187 21.116705, 79.100055 21.116721)",,,,,,21.116713,79.100121,Central
523772450,residential,False,False,100.098674,,,,,"LINESTRING (79.100187 21.116705, 79.100191 21.117605)",,,,,,21.117155,79.100189,Central
523772450,residential,False,True,100.098674,,,,,"LINESTRING (79.100191 21.117605, 79.100187 21.116705)",,,,,,21.117155,79.100189,Central
1304588934,residential,False,False,27.963048,,,,,"LINESTRING (79.100191 21.117605, 79.100449 21.117533)",,,,,,21.117569,79.10032,Central
1304588934,residential,False,True,13.019458,,,,,"LINESTRING (79.100191 21.117605, 79.100101 21.117687)",,,,,,21.117646,79.100146,Central
314396800,tertiary,False,False,29.228199,,,,,"LINESTRING (79.10085 21.11658, 79.101124 21.116518)",,,,,,21.116549,79.100987,Central
314396800,tertiary,False,True,5.594109,,,,,"LINESTRING (79.10085 21.11658, 79.100798 21.116592)",,,,,,21.116586,79.100824,Central
523772451,residential,False,False,104.457293,,,,,"LINESTRING (79.10085 21.11658, 79.100846 21.11752)",,,,,,21.11705,79.100848,Central
314409330,residential,False,False,4.534151,,,,,"LINESTRING (79.100846 21.11752, 79.100803 21.117526)",,,,,,21.117523,79.100825,Central
314409330,residential,False,True,24.938537,,,,,"LINESTRING (79.100846 21.11752, 79.101082 21.117476)",,,,,,21.117498,79.100964,Central
