osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
372164662,residential,False,False,23.07851920437067,,,,,"LINESTRING (79.153369 21.172662, 79.15359 21.172681)",,,,,,21.1726716000358,79.15347949998977,East
372164662,residential,False,True,9.22665762445313,,,,,"LINESTRING (79.153369 21.172662, 79.15328 21.172654)",,,,,,21.17265805000572,79.15332439999838,East
372164737,residential,False,False,66.51396506608467,,,,,"LINESTRING (79.153369 21.172662, 79.153388 21.17326)",,,,,,21.172960850003854,79.15337840000548,East
372164662,residential,False,True,102.21320933061517,,,,,"LINESTRING (79.155033 21.172757, 79.15405 21.172692)",,,,,,21.17272480070747,79.15454164983336,East
372164662,residential,False,False,20.914575680794524,,,,,"LINESTRING (79.153849 21.172679, 79.15405 21.172692)",,,,,,21.17268565002962,79.15394939999302,East
372164743,residential,False,False,62.61627310474008,,,,,"LINESTRING (79.153849 21.172679, 79.153854 21.173242)",,,,,,21.172960550004092,79.15385140001725,East
372164662,residential,False,True,26.830917185984116,,,,,"LINESTRING (79.153849 21.172679, 79.15363 21.172685, 79.15359 21.172681)",,,,,,21.172682079464128,79.15371948390349,East
372164662,residential,False,True,23.07851920437067,,,,,"LINESTRING (79.15359 21.172681, 79.153369 21.172662)",,,,,,21.1726716000358,79.15347949998977,East
372164744,residential,False,False,63.41851543147229,,,,,"LINESTRING (79.15359 21.172681, 79.153614 21.173251)",,,,,,21.172966250003295,79.15360224999978,East
372164662,residential,False,False,26.830917185984116,,,,,"LINESTRING (79.15359 21.172681, 79.15363 21.172685, 79.153849 21.172679)",,,,,,21.172682079464128,79.15371948390349,East
372164642,residential,False,True,10.597064919426467,,,,,"LINESTRING (79.157229 21.172687, 79.157128 21.172704)",,,,,,21.172695800007695,79.15717880000224,East
372164784,residential,False,False,35.080579347050126,,,,,"LINESTRING (79.157229 21.172687, 79.15743 21.172652, 79.157529 21.172735)",,,,,,21.17267894141469,79.15738887432886,East
372164784,residential,False,True,156.00486770498182,,,,,"LINESTRING (79.157229 21.172687, 79.157147 21.172047, 79.157129 21.171858, 79.15711 21.171667, 79.157082 21.171291)",,,,,,21.171990149551863,79.15714749168261,East
372164668,residential,False,True,25.40873899017568,,,,,"LINESTRING (79.158782 21.172649, 79.15882 21.172875)",,,,,,21.172762300000716,79.1588012999892,East
372164807,residential,False,False,23.003702780986135,,,,,"LINESTRING (79.158782 21.172649, 79.15875 21.172445)",,,,,,21.172547050000542,79.15876644999182,East
372164807,residential,False,True,95.29044215479587,,,,,"LINESTRING (79.158782 21.172649, 79.157877 21.172796)",,,,,,21.172722850623042,79.1583298001749,East
372164644,residential,False,True,72.68006345654267,,,,,"LINESTRING (79.16062 21.172698, 79.159932 21.172821)",,,,,,21.17275955036116,79.16027570011452,East
1187092577,residential,False,True,69.54191953777818,,,,,"LINESTRING (79.16062 21.172698, 79.160748 21.173312)",,,,,,21.173004900007832,79.16068419989247,East
372164644,residential,False,False,23.45813577889289,,,,,"LINESTRING (79.16062 21.172698, 79.16067 21.172689, 79.160844 21.172666)",,,,,,21.172681185567594,79.16073153845204,East
372164645,residential,False,True,98.4815975865891,,,,,"LINESTRING (79.16062 21.172698, 79.16057 21.172458, 79.160516 21.172144, 79.160485 21.171984, 79.160461 21.171825)",,,,,,21.172262060818632,79.16053681838386,East
372164662,residential,False,True,28.168321009526192,,,,,"LINESTRING (79.151662 21.172722, 79.151411 21.17282)",,,,,,21.172770900049606,79.15153650003802,East
372164799,residential,False,False,31.468009143841726,,,,,"LINESTRING (79.151662 21.172722, 79.151644 21.17244)",,,,,,21.172580750000726,79.15165279999701,East
372164662,residential,False,False,33.74229861208626,,,,,"LINESTRING (79.151662 21.172722, 79.151727 21.172697, 79.151981 21.172682)",,,,,,21.172693782388418,79.15181948636335,East
372164635,residential,False,True,23.800478497067125,,,,,"LINESTRING (79.157529 21.172735, 79.15769 21.172888)",,,,,,21.172811700016325,79.15760954995876,East
372164784,residential,False,False,23.642064597465108,,,,,"LINESTRING (79.157529 21.172735, 79.157729 21.172633)",,,,,,21.17268405003224,79.15762940003262,East
372164784,residential,False,True,35.080579347050126,,,,,"LINESTRING (79.157529 21.172735, 79.15743 21.172652, 79.157229 21.172687)",,,,,,21.17267894141469,79.15738887432886,East
372164642,residential,False,False,12.02875517461209,,,,,"LINESTRING (79.157018 21.172738, 79.157128 21.172704)",,,,,,21.172721100009454,79.1570734000056,East
372164649,residential,False,False,5.382510064103331,,,,,"LINESTRING (79.157018 21.172738, 79.156967 21.172745)",,,,,,21.172741700001986,79.15699265000049,East
372164642,residential,False,True,50.53916665930935,,,,,"LINESTRING (79.157018 21.172738, 79.157006 21.172672, 79.156948 21.172488, 79.156946 21.172292)",,,,,,21.172516658717665,79.15696920577439,East
372164660,residential,False,False,25.04764901208419,,,,,"LINESTRING (79.163574 21.172687, 79.163815 21.172672)",,,,,,21.17267940004342,79.16369470000271,East
372164660,residential,False,True,104.38135750615034,,,,,"LINESTRING (79.163574 21.172687, 79.163565 21.172514, 79.163496 21.171751)",,,,,,21.172219028508252,79.16353789223669,East
1189074383,residential,False,True,95.71568065762297,,,,,"LINESTRING (79.163574 21.172687, 79.16365 21.173472, 79.163672 21.173542)",,,,,,21.173115654173976,79.16361637374817,East
372164660,residential,False,True,25.04764901208419,,,,,"LINESTRING (79.163815 21.172672, 79.163574 21.172687)",,,,,,21.17267940004342,79.16369470000271,East
1189074382,residential,False,True,93.12731915740345,,,,,"LINESTRING (79.163815 21.172672, 79.163896 21.173506)",,,,,,21.173088750006333,79.16385569993435,East
1189074387,residential,False,False,20.020830084008782,,,,,"LINESTRING (79.163815 21.172672, 79.164006 21.172647)",,,,,,21.172659150027638,79.1639108000059,East
"[1189074384, 372164660]",residential,False,"[False, True]",108.95975921778155,,,,,"LINESTRING (79.163815 21.172672, 79.163789 21.172484, 79.163746 21.17216, 79.163697 21.171775, 79.163752 21.171719)",,,,,,21.172186206058548,79.16375265153559,East
372164635,residential,False,True,56.50387027322394,,,,,"LINESTRING (79.156659 21.17279, 79.156548 21.172292)",,,,,,21.17254110000585,79.15660344992324,East
372164649,residential,False,False,26.78447836420843,,,,,"LINESTRING (79.156659 21.17279, 79.156404 21.172826)",,,,,,21.172808150049384,79.15653155001185,East
372164649,residential,False,True,32.29505485056322,,,,,"LINESTRING (79.156659 21.17279, 79.156967 21.172745)",,,,,,21.17276760007179,79.1568131000173,East
372164635,residential,False,False,97.79707333835955,,,,,"LINESTRING (79.156659 21.17279, 79.156706 21.172924, 79.157169 21.17329, 79.15731 21.173401)",,,,,,21.173113730750845,79.15695609947652,East
372164807,residential,False,False,95.29044215479587,,,,,"LINESTRING (79.157877 21.172796, 79.158782 21.172649)",,,,,,21.172722850623042,79.1583298001749,East
372164807,residential,False,True,21.959668341759453,,,,,"LINESTRING (79.157877 21.172796, 79.15769 21.172888)",,,,,,21.172842300028215,79.15778340002743,East
1187138458,residential,False,False,22.972328797686426,,,,,"LINESTRING (79.157877 21.172796, 79.15786 21.17259)",,,,,,21.172693300000383,79.15786869999711,East
1187138458,residential,False,True,24.12772442042116,,,,,"LINESTRING (79.157877 21.172796, 79.157926 21.173008)",,,,,,21.172902350001138,79.15790164998548,East
372164633,residential,False,True,24.291598083848328,,,,,"LINESTRING (79.159932 21.172821, 79.159901 21.172604)",,,,,,21.17271280000054,79.15991624999211,East
372164644,residential,False,False,72.68006345654267,,,,,"LINESTRING (79.159932 21.172821, 79.16062 21.172698)",,,,,,21.17275955036116,79.16027570011452,East
372164644,residential,False,True,68.71002535014168,,,,,"LINESTRING (79.159932 21.172821, 79.15998 21.173437)",,,,,,21.1731292500034,79.15995549997656,East
372164633,residential,False,False,115.40483362787732,,,,,"LINESTRING (79.159932 21.172821, 79.159633 21.172851, 79.159376 21.172922, 79.159168 21.172952, 79.158835 21.17298)",,,,,,21.17290624721292,79.1593844311238,East
372164668,residential,False,False,25.40873899017568,,,,,"LINESTRING (79.15882 21.172875, 79.158782 21.172649)",,,,,,21.172762300000716,79.1588012999892,East
372164783,residential,False,False,93.86335250418348,,,,,"LINESTRING (79.15882 21.172875, 79.157926 21.173008)",,,,,,21.172941800605976,79.15837315015246,East
372164783,residential,False,True,11.802039597481167,,,,,"LINESTRING (79.15882 21.172875, 79.158835 21.17298)",,,,,,21.172927800000124,79.15882764999809,East
372164635,residential,False,False,23.800478497067125,,,,,"LINESTRING (79.15769 21.172888, 79.157529 21.172735)",,,,,,21.172811700016325,79.15760954995876,East
372164807,residential,False,False,21.959668341759453,,,,,"LINESTRING (79.15769 21.172888, 79.157877 21.172796)",,,,,,21.172842300028215,79.15778340002743,East
1187104939,residential,False,True,21.1951073736746,,,,,"LINESTRING (79.15769 21.172888, 79.157573 21.173045)",,,,,,21.17296645001271,79.15763120003162,East
372164635,residential,False,True,27.436662939044144,,,,,"LINESTRING (79.15769 21.172888, 79.157748 21.172927, 79.157877 21.173061)",,,,,,21.1729708081704,79.15778694071675,East
372164703,residential,False,False,47.90787963425337,,,,,"LINESTRING (79.153333 21.16949, 79.153327 21.169059)",,,,,,21.16927450000228,79.15333005000811,East
372164804,residential,False,True,31.974574461076205,,,,,"LINESTRING (79.153333 21.16949, 79.153504 21.16973)",,,,,,21.16960970001728,79.15341864993353,East
372164804,residential,False,False,53.530484331560345,,,,,"LINESTRING (79.153333 21.16949, 79.153308 21.169455, 79.153056 21.169084)",,,,,,21.16928724981163,79.15319412399509,East
372164780,residential,False,True,205.20285606481366,,,,,"LINESTRING (79.160444 21.169164, 79.16051 21.169996, 79.160578 21.17034, 79.160613 21.170579, 79.160676 21.170995)",,,,,,21.170081012214048,79.16054313368826,East
372164641,residential,False,True,78.99083612689687,,,,,"LINESTRING (79.157004 21.169434, 79.157099 21.170139)",,,,,,21.169786900005427,79.15705164992116,East
1189083837,residential,False,True,25.17343043382685,,,,,"LINESTRING (79.157004 21.169434, 79.157245 21.16941)",,,,,,21.169422050043817,79.15712465000657,East
1189083837,residential,False,False,50.42798436508964,,,,,"LINESTRING (79.157004 21.169434, 79.156816 21.169455, 79.156617 21.169475, 79.156521 21.169485)",,,,,,21.16946010824419,79.15676239301887,East
372164731,residential,False,False,26.664644496958395,,,,,"LINESTRING (79.165196 21.169566, 79.16517 21.169328)",,,,,,21.169446900000533,79.1651833499936,East
372164731,residential,False,True,25.123327951282217,,,,,"LINESTRING (79.165196 21.169566, 79.16522 21.169791)",,,,,,21.16967860000048,79.16520834999429,East
372164765,residential,False,False,84.98636741664562,,,,,"LINESTRING (79.165196 21.169566, 79.164646 21.169619, 79.16466 21.169867)",,,,,,21.169641321469893,79.16483427655835,East
1189096935,residential,False,True,98.21218273045707,,,,,"LINESTRING (79.165196 21.169566, 79.165903 21.169484, 79.165946 21.1697)",,,,,,21.16954174262165,79.1656422731982,East
372164638,residential,False,False,10.093254453380283,,,,,"LINESTRING (79.156531 21.169575, 79.156521 21.169485)",,,,,,21.169530150000078,79.15652564999905,East
372164638,residential,False,True,23.186549274875553,,,,,"LINESTRING (79.156531 21.169575, 79.156534 21.169784)",,,,,,21.16967955000053,79.1565322000019,East
372164666,residential,False,True,53.59400469847787,,,,,"LINESTRING (79.156531 21.169575, 79.156019 21.169644)",,,,,,21.169609600197976,79.15627480004326,East
372164738,residential,False,False,21.916532919730315,,,,,"LINESTRING (79.163552 21.169614, 79.163752 21.169678)",,,,,,21.169645650028016,79.16365229997625,East
372164738,residential,False,True,45.767022387955436,,,,,"LINESTRING (79.163552 21.169614, 79.163603 21.170022)",,,,,,21.1698179500017,79.16357759997683,East
1189095100,residential,False,False,65.58056055730273,,,,,"LINESTRING (79.163552 21.169614, 79.163597 21.169476, 79.163734 21.169048)",,,,,,21.169331002854943,79.1636431101514,East
372164666,residential,False,False,53.59400469847787,,,,,"LINESTRING (79.156019 21.169644, 79.156531 21.169575)",,,,,,21.169609600197976,79.15627480004326,East
372164730,residential,False,False,26.025942652177182,,,,,"LINESTRING (79.156019 21.169644, 79.156052 21.169876)",,,,,,21.169759900000624,79.15603559999074,East
372164730,residential,False,True,24.824666360195486,,,,,"LINESTRING (79.156019 21.169644, 79.155987 21.169423)",,,,,,21.16953325000056,79.1560031999916,East
372164804,residential,False,False,31.974574461076205,,,,,"LINESTRING (79.153504 21.16973, 79.153333 21.16949)",,,,,,21.16960970001728,79.15341864993353,East
372164804,residential,False,True,19.169915333204557,,,,,"LINESTRING (79.153504 21.16973, 79.153606 21.169873)",,,,,,21.16980130000622,79.1535550499761,East
372164779,residential,False,True,38.84737442694236,,,,,"LINESTRING (79.153504 21.16973, 79.153356 21.169725, 79.153173 21.16985)",,,,,,21.169763945425753,79.1533300163686,East
372164790,residential,False,True,23.625054726020533,,,,,"LINESTRING (79.15579 21.169733, 79.155824 21.169943)",,,,,,21.169837750000593,79.15580714999103,East
372164805,residential,False,False,24.40047217157299,,,,,"LINESTRING (79.15579 21.169733, 79.155758 21.169515)",,,,,,21.169624000000567,79.15577419999154,East
372164805,residential,False,True,57.74442022405917,,,,,"LINESTRING (79.15579 21.169733, 79.155242 21.169822)",,,,,,21.1697776002287,79.1555159500649,East
235298895,tertiary,False,False,61.13774121058504,,,,,"LINESTRING (79.15059 21.169752, 79.150597 21.16984, 79.150569 21.169948, 79.150553 21.169991, 79.150484 21.170186, 79.15045 21.170281)",,,,,,21.170018951108965,79.15053761793044,East
235298895,tertiary,False,True,466.22006953548015,,,,,"LINESTRING (79.15059 21.169752, 79.150587 21.169714, 79.15045 21.169626, 79.149731 21.169434, 79.148381 21.169074, 79.148253 21.169026, 79.148115 21.168946, 79.147122 21.167992, 79.146836 21.167717)",,,,,,21.168927510128693,79.14859756750901,East
372164727,tertiary,False,False,229.8101129318964,,,,,"LINESTRING (79.15059 21.169752, 79.150731 21.169793, 79.150801 21.169911, 79.150995 21.169962, 79.151108 21.170061, 79.151232 21.170099, 79.151921 21.170421, 79.152417 21.170666, 79.152436 21.170672, 79.152451 21.170669, 79.15246 21.170654, 79.152464 21.170607)",,,,,,21.170233791876623,79.15153175704732,East
372164738,residential,False,False,7.271141582084164,,,,,"LINESTRING (79.164002 21.169758, 79.163977 21.16982)",,,,,,21.169788900000686,79.16398975000277,East
372164738,residential,False,True,27.414892483693784,,,,,"LINESTRING (79.164002 21.169758, 79.163752 21.169678)",,,,,,21.16971805004382,79.16387714996281,East
1189096493,residential,False,False,45.7454007227513,,,,,"LINESTRING (79.164002 21.169758, 79.164108 21.169359)",,,,,,21.16955865001576,79.1640552000817,East
372164638,residential,False,False,23.186549274875553,,,,,"LINESTRING (79.156534 21.169784, 79.156531 21.169575)",,,,,,21.16967955000053,79.1565322000019,East
372164638,residential,False,True,50.976868020853686,,,,,"LINESTRING (79.156534 21.169784, 79.156052 21.169876)",,,,,,21.169829850177123,79.15629300006094,East
372164768,residential,False,True,80.83957845527871,,,,,"LINESTRING (79.156534 21.169784, 79.15659 21.16985, 79.156593 21.17, 79.156069 21.170064)",,,,,,21.169984973068757,79.1564112130452,East
372164731,residential,False,False,25.123327951282217,,,,,"LINESTRING (79.16522 21.169791, 79.165196 21.169566)",,,,,,21.16967860000048,79.16520834999429,East
372164731,residential,False,True,23.870704400083792,,,,,"LINESTRING (79.16522 21.169791, 79.165244 21.170005)",,,,,,21.169897800000424,79.16523199999489,East
372164765,residential,False,True,58.755313194064115,,,,,"LINESTRING (79.16522 21.169791, 79.16466 21.169867)",,,,,,21.169829150237863,79.16494015005311,East
1189096934,residential,False,True,75.96031486468306,,,,,"LINESTRING (79.16522 21.169791, 79.165646 21.169744, 79.165946 21.1697)",,,,,,21.169748749883556,79.16558391515566,East
372164643,residential,False,False,94.47305803015301,,,,,"LINESTRING (79.155242 21.169822, 79.154331 21.169851)",,,,,,21.169836600616506,79.15478639999226,East
372164643,residential,False,True,11.793457668232946,,,,,"LINESTRING (79.155242 21.169822, 79.155228 21.169928)",,,,,,21.169875150000465,79.15523490000318,East
372164805,residential,False,False,57.74442022405917,,,,,"LINESTRING (79.155242 21.169822, 79.15579 21.169733)",,,,,,21.1697776002287,79.1555159500649,East
372164739,residential,False,True,59.61932730474173,,,,,"LINESTRING (79.153173 21.16985, 79.153199 21.170005, 79.153174 21.170384)",,,,,,21.17011675480882,79.15318627078754,East
372164779,residential,False,False,38.84737442694236,,,,,"LINESTRING (79.153173 21.16985, 79.153356 21.169725, 79.153504 21.16973)",,,,,,21.169763945425753,79.1533300163686,East
372164779,residential,False,True,76.05274436105864,,,,,"LINESTRING (79.153173 21.16985, 79.152924 21.169964, 79.15295 21.170388)",,,,,,21.1700741391018,79.15297937639251,East
372164643,residential,False,False,24.3805254901068,,,,,"LINESTRING (79.154331 21.169851, 79.154096 21.169858)",,,,,,21.169854300041056,79.15421359999945,East
372164643,residential,False,True,94.47305803015301,,,,,"LINESTRING (79.154331 21.169851, 79.155242 21.169822)",,,,,,21.169836600616506,79.15478639999226,East
372164647,residential,False,True,76.5040826121071,,,,,"LINESTRING (79.154331 21.169851, 79.154239 21.169168)",,,,,,21.169509400005076,79.15428489992598,East
372164643,residential,False,False,26.217056074336465,,,,,"LINESTRING (79.154096 21.169858, 79.153843 21.169866)",,,,,,21.169861800047478,79.15396974999939,East
372164643,residential,False,True,24.3805254901068,,,,,"LINESTRING (79.154096 21.169858, 79.154331 21.169851)",,,,,,21.169854300041056,79.15421359999945,East
372164687,residential,False,False,96.26693584109333,,,,,"LINESTRING (79.154096 21.169858, 79.153999 21.168997)",,,,,,21.169427400007063,79.15404754991066,East
372164643,residential,False,False,24.60925477239737,,,,,"LINESTRING (79.153843 21.169866, 79.153606 21.169873)",,,,,,21.16986940004183,79.1537247999995,East
372164643,residential,False,True,26.217056074336465,,,,,"LINESTRING (79.153843 21.169866, 79.154096 21.169858)",,,,,,21.169861800047478,79.15396974999939,East
372164665,residential,False,False,94.67355771122931,,,,,"LINESTRING (79.153843 21.169866, 79.153801 21.169015)",,,,,,21.169440450007016,79.15382219998982,East
372164765,residential,False,False,58.755313194064115,,,,,"LINESTRING (79.16466 21.169867, 79.16522 21.169791)",,,,,,21.169829150237863,79.16494015005311,East
372164765,residential,False,True,84.98636741664562,,,,,"LINESTRING (79.16466 21.169867, 79.164646 21.169619, 79.165196 21.169566)",,,,,,21.169641321469893,79.16483427655835,East
1189096494,residential,False,True,29.301291424486866,,,,,"LINESTRING (79.16466 21.169867, 79.164562 21.1699, 79.164545 21.169902, 79.164385 21.169925)",,,,,,21.16990161664602,79.16452400476497,East
372164643,residential,False,True,24.60925477239737,,,,,"LINESTRING (79.153606 21.169873, 79.153843 21.169866)",,,,,,21.16986940004183,79.1537247999995,East
372164681,residential,False,True,92.97468475767185,,,,,"LINESTRING (79.153606 21.169873, 79.153544 21.169039)",,,,,,21.16945605000621,79.1535748999606,East
372164804,residential,False,False,19.169915333204557,,,,,"LINESTRING (79.153606 21.169873, 79.153504 21.16973)",,,,,,21.16980130000622,79.1535550499761,East
372164804,residential,False,True,9.410041513037172,,,,,"LINESTRING (79.153606 21.169873, 79.153656 21.169944)",,,,,,21.169908350001496,79.15363129999425,East
372164638,residential,False,False,50.976868020853686,,,,,"LINESTRING (79.156052 21.169876, 79.156534 21.169784)",,,,,,21.169829850177123,79.15629300006094,East
372164730,residential,False,False,20.966050651196493,,,,,"LINESTRING (79.156052 21.169876, 79.156069 21.170064)",,,,,,21.16996985000031,79.15606059999715,East
372164730,residential,False,True,26.025942652177182,,,,,"LINESTRING (79.156052 21.169876, 79.156019 21.169644)",,,,,,21.169759900000624,79.15603559999074,East
372164661,residential,False,True,63.03742658177772,,,,,"LINESTRING (79.157556 21.169918, 79.157473 21.169356)",,,,,,21.169636700003792,79.1575144999432,East
372164636,residential,False,True,22.04140844480149,,,,,"LINESTRING (79.157556 21.169918, 79.157654 21.169949, 79.157763 21.169943)",,,,,,21.169939626020142,79.15765803429288,East
372164661,residential,False,False,52.87597561723692,,,,,"LINESTRING (79.157556 21.169918, 79.157585 21.170112, 79.157602 21.170391)",,,,,,21.170153655624596,79.15758399597705,East
372164643,residential,False,False,11.793457668232946,,,,,"LINESTRING (79.155228 21.169928, 79.155242 21.169822)",,,,,,21.169875150000465,79.15523490000318,East
372164778,residential,False,True,9.11300029166351,,,,,"LINESTRING (79.155228 21.169928, 79.155258 21.170005)",,,,,,21.169966350000458,79.15524299999649,East
372164643,residential,False,True,120.2966391001762,,,,,"LINESTRING (79.155228 21.169928, 79.155105 21.170047, 79.154866 21.170041, 79.154122 21.170056)",,,,,,21.1700383030048,79.15469806214325,East
372164790,residential,False,False,23.625054726020533,,,,,"LINESTRING (79.155824 21.169943, 79.15579 21.169733)",,,,,,21.169837750000593,79.15580714999103,East
372164790,residential,False,True,24.422722593367048,,,,,"LINESTRING (79.155824 21.169943, 79.155859 21.17016)",,,,,,21.17005140000063,79.15584159999044,East
372164733,residential,False,True,59.147705363005905,,,,,"LINESTRING (79.155824 21.169943, 79.155677 21.169967, 79.155258 21.170005)",,,,,,21.169977732818403,79.15554156020221,East
372164636,residential,False,False,22.04140844480149,,,,,"LINESTRING (79.157763 21.169943, 79.157654 21.169949, 79.157556 21.169918)",,,,,,21.169939626020142,79.15765803429288,East
372164636,residential,False,True,67.36447739517843,,,,,"LINESTRING (79.157763 21.169943, 79.157776 21.169901, 79.15775 21.16955, 79.157706 21.169344)",,,,,,21.16964273208133,79.15775109951593,East
372164770,residential,False,False,76.36136145207698,,,,,"LINESTRING (79.157763 21.169943, 79.15781 21.170067, 79.157848 21.170391, 79.157602 21.170391)",,,,,,21.17024035971208,79.15778590511971,East
372164804,residential,False,False,9.410041513037172,,,,,"LINESTRING (79.153656 21.169944, 79.153606 21.169873)",,,,,,21.169908350001496,79.15363129999425,East
372164804,residential,False,True,47.753567643885965,,,,,"LINESTRING (79.153656 21.169944, 79.153689 21.170372)",,,,,,21.17015780000164,79.15367254998951,East
372164643,residential,False,False,54.37679177685609,,,,,"LINESTRING (79.153656 21.169944, 79.15378 21.170068, 79.154122 21.170056)",,,,,,21.170042584237578,79.15387063649243,East
372164727,tertiary,False,True,49.63013659257627,,,,,"LINESTRING (79.152473 21.169952, 79.152467 21.170398)",,,,,,21.170174750003138,79.15246995001837,East
372164727,tertiary,False,False,90.80702039321284,,,,,"LINESTRING (79.152473 21.169952, 79.152474 21.169831, 79.15247 21.169345, 79.152467 21.169135)",,,,,,21.169543297992167,79.15247150015593,East
372164758,residential,False,True,71.85674866993944,,,,,"LINESTRING (79.152473 21.169952, 79.15272 21.169979, 79.152717 21.170393)",,,,,,21.17010633680996,79.15267451975669,East
372164778,residential,False,False,9.11300029166351,,,,,"LINESTRING (79.155258 21.170005, 79.155228 21.169928)",,,,,,21.169966350000458,79.15524299999649,East
372164733,residential,False,False,59.147705363005905,,,,,"LINESTRING (79.155258 21.170005, 79.155677 21.169967, 79.155824 21.169943)",,,,,,21.169977732818403,79.15554156020221,East
372164778,residential,False,True,77.61791620428794,,,,,"LINESTRING (79.155258 21.170005, 79.155281 21.170065, 79.155386 21.170226, 79.155859 21.17016)",,,,,,21.170165747202734,79.15551270754078,East
1189086760,residential,False,False,55.28246661947974,,,,,"LINESTRING (79.15918 21.170044, 79.158652 21.170109)",,,,,,21.170076650210913,79.15891585004138,East
1189086760,residential,False,True,16.798536757619214,,,,,"LINESTRING (79.15918 21.170044, 79.159342 21.170045)",,,,,,21.170044550019387,79.15926109999805,East
372164793,residential,False,True,95.40387736380816,,,,,"LINESTRING (79.15918 21.170044, 79.159137 21.169624, 79.159072 21.169192)",,,,,,21.16961742280881,79.15913112649066,East
1189093252,residential,False,True,40.545766162264364,,,,,"LINESTRING (79.16187 21.170125, 79.161825 21.169845, 79.161842 21.169765)",,,,,,21.169944955824917,79.1618447130217,East
372164725,residential,False,True,33.51828644116958,,,,,"LINESTRING (79.154122 21.170056, 79.154144 21.170357)",,,,,,21.17020690000081,79.15413299999568,East
372164643,residential,False,False,120.2966391001762,,,,,"LINESTRING (79.154122 21.170056, 79.154866 21.170041, 79.155105 21.170047, 79.155228 21.169928)",,,,,,21.1700383030048,79.15469806214325,East
372164643,residential,False,True,54.37679177685609,,,,,"LINESTRING (79.154122 21.170056, 79.15378 21.170068, 79.153656 21.169944)",,,,,,21.170042584237578,79.15387063649243,East
372164730,residential,False,False,46.71861409194382,,,,,"LINESTRING (79.156069 21.170064, 79.156106 21.170482)",,,,,,21.170273150001567,79.15608769998582,East
372164730,residential,False,True,20.966050651196493,,,,,"LINESTRING (79.156069 21.170064, 79.156052 21.169876)",,,,,,21.16996985000031,79.15606059999715,East
372164768,residential,False,False,80.83957845527871,,,,,"LINESTRING (79.156069 21.170064, 79.156593 21.17, 79.15659 21.16985, 79.156534 21.169784)",,,,,,21.16998497306876,79.1564112130452,East
372164712,residential,False,True,90.63727229943876,,,,,"LINESTRING (79.161127 21.170097, 79.161287 21.170898)",,,,,,21.170497400012174,79.16120684982795,East
372164641,residential,False,False,78.99083612689687,,,,,"LINESTRING (79.157099 21.170139, 79.157004 21.169434)",,,,,,21.169786900005427,79.15705164992116,East
372164790,residential,False,False,24.422722593367048,,,,,"LINESTRING (79.155859 21.17016, 79.155824 21.169943)",,,,,,21.17005140000063,79.15584159999044,East
372164778,residential,False,False,77.61791620428792,,,,,"LINESTRING (79.155859 21.17016, 79.155386 21.170226, 79.155281 21.170065, 79.155258 21.170005)",,,,,,21.170165747202734,79.15551270754078,East
372164790,residential,False,True,90.094542533527,,,,,"LINESTRING (79.155859 21.17016, 79.155888 21.170339, 79.155661 21.170381, 79.155422 21.170432, 79.155349 21.170603)",,,,,,21.17038416302916,79.15564213224589,East
372164705,residential,False,True,49.4440725942631,,,,,"LINESTRING (79.154191 21.171004, 79.154172 21.17056)",,,,,,21.170782250001984,79.15418139999943,East
372164795,residential,False,False,28.738832808661506,,,,,"LINESTRING (79.164484 21.17101, 79.16476 21.170989)",,,,,,21.170999450057163,79.16462240000536,East
372164795,residential,False,True,50.01107468866391,,,,,"LINESTRING (79.164484 21.17101, 79.164025 21.171146)",,,,,,21.171078250164236,79.16425445009358,East
1189073786,residential,False,False,126.56404370617712,,,,,"LINESTRING (79.164484 21.17101, 79.164509 21.171485, 79.164601 21.172142)",,,,,,21.17157724109085,79.16453052903177,East
372164772,residential,False,True,25.31473239003641,,,,,"LINESTRING (79.15326 21.171053, 79.153262 21.170971, 79.153265 21.170826)",,,,,,21.170939303092243,79.15326243867919,East
372164731,residential,False,False,48.287791027396274,,,,,"LINESTRING (79.161324 21.17107, 79.161782 21.170992)",,,,,,21.1710312501597,79.16155345004773,East
372164731,residential,False,True,22.86876772903069,,,,,"LINESTRING (79.161324 21.17107, 79.161111 21.171123)",,,,,,21.171096800035016,79.16121785001641,East
1189075457,residential,False,False,19.542753345701936,,,,,"LINESTRING (79.161324 21.17107, 79.161287 21.170898)",,,,,,21.170984200000667,79.16130554999107,East
372164775,residential,False,True,169.36295767881853,,,,,"LINESTRING (79.161324 21.17107, 79.161429 21.171917, 79.16152 21.172582)",,,,,,21.1718266493806,79.1614196889374,East
1120252466,residential,False,False,40.12510949961437,,,,,"LINESTRING (79.152454 21.17098, 79.152492 21.171339)",,,,,,21.1711591500012,79.15247334998593,East
372164640,residential,False,False,47.71544403765675,,,,,"LINESTRING (79.153686 21.171078, 79.153641 21.171196, 79.153967 21.171201)",,,,,,21.17118079839884,79.15376344419961,East
372164788,residential,False,False,57.018404514665875,,,,,"LINESTRING (79.153686 21.171078, 79.153734 21.171005, 79.153734 21.170826, 79.153721 21.170578)",,,,,,21.17083338039983,79.15372672090359,East
372164788,residential,False,True,31.893161843599522,,,,,"LINESTRING (79.153686 21.171078, 79.153506 21.171076, 79.153515 21.170958)",,,,,,21.171052665861712,79.15356078103679,East
